min,max,mean,med,std,label
-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.2953039008747558,AF
-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF
-240.64311321605626,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF
-588.9666238754393,97.80011101309765,-141.54951704491353,4.697482753016962,278.9231607207348,N
-428.05334519959257,-248.48451835395417,-311.05777581491986,-271.7261191821732,73.15323689461661,AF
-259.6733887015568,-242.26412550470675,-248.33869761998292,-244.8230894779146,7.0528087396782455,AF
-342.66411155471667,-68.87738939326651,-164.3026759410543,-106.10390562151086,111.18410912700344,AF
-232.9223151953917,-183.85047717664293,-200.96256552129773,-190.6185599139191,19.91521480366933,AF
-448.852856341344,-54.214940603150175,-191.7128232116693,-105.03749388407623,160.5680954119172,AF
-274.32091322157396,-187.9839012480468,-218.07974469142,-199.62374584592743,35.0774933128031,AF
-299.079199906512,-53.74856471178074,-139.25922673420993,-85.79792847377044,99.77701090849388,AF
-253.3940111051355,-103.08872396319744,-155.47444465106736,-123.13618864936159,61.08156694640026,AF
-334.6971422344828,-2.8590283705501878,-118.49176477184756,-46.2362186725988,134.9557829432704,AF
-263.7548556296593,-113.42745796846079,-165.8303136568862,-133.4643128238067,61.091558570752724,AF
-287.85195628669885,-71.40097269261511,-146.85761791713338,-99.47406803152063,88.04756642333851,AF
-256.9927363310263,-111.70048651764056,-162.3606340005221,-131.13527918175672,59.034928264136106,AF
-252.58921339996544,-123.99200562251636,-168.8370262463681,-140.73731710892235,52.29654101382057,AF
-223.5328053075853,-104.11458120265652,-145.75097361069686,-119.79437005543946,48.55598475065716,AF
-182.9019646947444,-102.19893345993546,-130.33859858034666,-113.03605036394907,32.788017371050856,AF
-233.38855417546384,-148.9564675194757,-178.42443185461502,-159.95516951127792,34.37802782482067,AF
-234.16083312041732,-93.58551904150858,-142.57957691385,-112.07554817693443,57.155283787564784,AF
-213.71241527417325,-90.48214203640244,-133.43448305341008,-106.94411292535509,50.07409996651414,AF
-601.0023220551033,164.81179192513844,-102.03148533062723,62.02837584835254,311.1453199316418,N
-333.3558322285764,-291.73183569869883,-306.27961175593987,-297.5721171202432,17.039686208872748,AF
-246.302700357038,-199.6830821158696,-215.9542957677081,-205.9222818981785,18.94293902815934,AF
-230.083615509518,-112.29762819012458,-153.35839864670191,-128.00541475918536,47.86583170995293,AF
-179.12630327051534,-106.10193190640352,-131.55641644715914,-115.6126198030367,29.70111884514911,AF
-173.56941250535138,-68.34256528741273,-105.0170632997741,-82.34581523704091,42.766068806423796,AF
-357.11635544047857,28.957329310413467,-105.72058746269887,-23.639220701895407,156.76785398144273,AF
-510.86292404224054,-57.873215631833894,-215.75331967651334,-116.06005621535594,184.32276810790447,AF
-651.7202141261646,284.0115642487931,-42.08523793205258,160.55884775970566,380.4223307134205,N
-340.77049126982973,-276.4166406650466,-318.37120961727675,-332.36886773924994,26.178007291590873,AF
-220.2126079218121,-175.16825105429817,-190.88730754026244,-180.98426571791077,18.325188418224627,AF
-206.30335047706131,-101.15534758117279,-137.8152106421308,-115.28367132386049,42.71753976920584,AF
-243.67272632882526,-50.154534533007954,-117.59751304025805,-75.74954587410559,78.66330242517823,AF
-643.7280419392404,197.3703482374767,-95.70549460550964,85.11349799289528,341.8078140848229,N
-326.72428251973093,-317.3404649629004,-320.6677261652321,-318.934868556168,3.8912472243608653,AF
-257.19741589461466,-190.49844158528552,-213.75369419088767,-199.3889858724944,27.107048722522798,AF
-216.93291595085608,-126.93074135742107,-158.3195949117037,-138.9500840305017,36.57222664368306,AF
-530.984547042307,107.76962489535484,-114.82029338605055,22.23904973495263,259.5426774109565,N
-317.4667262660352,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,AF
-727.897762810403,227.7274813868264,-105.25581094317884,100.12345951293103,388.3435309697937,N
-364.72686924676026,-350.4016041725631,-359.79921408896263,-362.21188706325205,5.779053766868023,AF
-239.54096511923282,-225.36574099517486,-234.61422153668457,-237.7053867736675,5.779985731993833,AF
-167.84234389292737,-136.2131592331265,-147.25594432292274,-140.56595846506985,12.83874110379877,AF
-496.40855329479666,161.07705040871144,-68.03071990245388,74.09071732862901,267.27426441883443,N
-260.60401535140807,-236.60330712735646,-244.98719207849086,-239.9174645481704,9.738308246884877,AF
-235.45962371106086,-127.65442678627831,-165.23288816866463,-141.94195951256063,43.819140747829174,AF
-218.3152968050475,-92.93545364140071,-136.641190449778,-109.65486704769629,50.9507451178165,AF
-567.9437633946958,175.2910517371294,-83.72825862930586,76.75479822985712,302.1092263565389,N
-297.8362215846237,-282.25299898808623,-292.44450284470037,-295.82256080121124,6.346833925003716,AF
-243.57438478480262,-156.54339529862312,-186.88355087949657,-168.0942304681139,35.37363900651428,AF
-284.86839948348086,-239.1530746185936,-255.09211986069363,-245.23341258091762,18.58136473648289,AF
-251.7144473628869,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,AF
-235.59258892616313,-99.136660296922,-146.69838911459,-117.13267142836236,55.475398302280134,AF
-264.41655352069955,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551207,AF
-251.64810183559467,-86.3584673490341,-143.97497816425403,-108.17899707329752,67.1941476828944,AF
-557.0321214159702,141.13884931215418,-102.14791559916655,48.6678267091568,283.801354492395,N
-301.10693006334577,-270.9807067634523,-281.50342459528116,-275.3901715953553,12.199219593065513,AF
-229.2740683890736,-185.14331209994282,-200.53541808500862,-191.1047935437461,17.92386082923034,AF
-239.21628382082375,-88.03720942212675,-140.74285797037362,-108.268646604318,61.42856679111546,AF
-685.5396685033128,242.2831831949573,-81.0696051455252,120.29852537072748,377.2496422187462,N
-354.59988400469416,-306.55405339982593,-337.880775044227,-348.25691198847005,19.534228273191058,AF
-702.7249837183203,195.86241133845496,-117.33536398617257,77.91612496375345,365.37422313086785,N
-376.58534916683067,-330.675307843388,-360.60471764798297,-370.5877156628886,18.67516284505584,AF
-239.86847114923438,-207.7998307413588,-218.99208883865325,-212.22743464678047,13.017577525734096,AF
-273.7241620668188,-92.37134769151513,-155.63563752902812,-116.99137383981942,73.64880857858566,AF
-667.2718507556398,123.62528453517795,-152.0053961958005,20.10801411059121,321.61544776937836,N
-397.3580910453176,-257.8546294404913,-348.7775178352475,-379.06799040498834,56.73001972510822,AF
-319.12151415308887,-79.10120062429186,-162.71424015448906,-110.52098801117587,97.61196624955149,AF
-214.0800962945879,-127.49193296033462,-157.68178132491698,-139.45856238336458,35.14751919322863,AF
-193.6790534129322,-93.06380061120217,-128.132809413278,-106.47948034872849,40.88752523853839,AF
-660.5008481690237,257.9775107420082,-62.09260240893581,135.84924992103424,373.3033142798816,N
-333.4171911258248,-326.7381557435809,-331.1332265848718,-332.24245654166765,2.701696649028499,AF
-483.22398825249513,75.68037491028451,-119.10939723487066,0.0035878880844695256,227.00127034090028,AF
-449.86587090123186,-135.64623868681247,-245.1552169205455,-176.12253729737418,127.84942775475893,AF
-267.81721498698107,-230.86808329661858,-243.761395193968,-236.04450598118308,14.991084615767068,AF
-216.4415279070285,-147.2993465686576,-171.40395722854956,-156.49873128120242,28.098623520545136,AF
-545.1695806987975,159.20268057049032,-86.25716450420035,66.29314792156885,286.36493092344307,N
-287.09866341599394,-252.73428817001442,-275.15043414745844,-282.7321038961031,13.993735200561405,AF
-404.9971757916163,-20.78155949797729,-154.63228476913588,-72.05145683729916,156.13873443022553,AF
-229.98554300143317,-190.7143839496061,-204.40729579785526,-196.40732681430057,15.914278705173073,AF
-215.24542183149242,-110.90210474568924,-147.28514536476925,-124.77238276433941,42.40667137700614,AF
-540.6680880071663,108.80511876376585,-117.50848243578136,21.345959888029107,263.84406643848916,N
-386.7609201609757,-206.3602449456319,-269.24263927548384,-229.59530075077174,73.45540937259892,AF
-246.15423006294685,-85.69131266809201,-141.62304658266447,-107.06482485244244,65.21135000413682,AF
-393.4449602556029,-16.359858350134346,-147.8690789367161,-67.62291280998532,153.1290779346877,AF
-621.1546519479501,-7.959995147570098,-221.65025085153545,-88.08174831113779,249.3666125749152,N
-344.9461913057662,-292.3262442293492,-326.6256051256248,-338.1036197885348,21.4485896150767,AF
-217.331375589863,-188.4395276404965,-198.5315348276321,-192.40315569723552,11.72902641901008,AF
-505.8149827027714,72.30526978740411,-129.15417214325683,-5.675085036511705,234.84365294979125,AF
-318.13912887783727,-237.71271990268627,-265.77247783322764,-248.35362562778633,32.7996185427145,AF
-215.9832866140808,-183.7119728285952,-194.97393707001098,-187.90972335779637,13.125630672001744,AF
-442.7072304700538,25.842558851420627,-137.4673613624235,-37.78266590677404,190.2862032182193,AF
-290.7058499682657,-214.34596446601657,-240.99657476603312,-224.51912877373718,31.151254173232193,AF
-241.49898606934738,-149.7181279717628,-181.71653834331227,-161.83833498726125,37.31088358748748,AF
-256.9900406460619,-193.9852301309267,-235.0840099284929,-248.69398101216564,25.62545500405497,AF
-202.50838984578317,-100.7683475882148,-136.2349921687084,-114.23932924731376,41.354846427804105,AF
-237.85974967241265,-60.43228657313821,-122.32165754130415,-84.46295790261613,72.0604457868603,AF
-544.555014304252,95.3889562993256,-127.65004532070778,12.455378743108852,260.3203020141121,N
-279.1934122462769,-255.87522749341653,-271.05630520974165,-275.9573839740027,9.543581281586569,AF
-197.98112208141114,-149.8726007425136,-166.6455465728877,-156.40120542159568,19.537231381726443,AF
-209.92050466878555,-75.26308122327376,-122.19880792367329,-93.11047153631891,54.73363988753628,AF
-357.4425973702528,-6.688219866079518,-129.01791864848286,-54.53507526463744,142.41880555595534,AF
-503.23663803175316,-40.63967247904775,-201.85480931141464,-100.41334431594571,188.19617113996483,AF
-267.86209600741046,-251.11549892616264,-256.94688194451567,-253.4861995722971,6.794952131247786,AF
-230.32564566927087,-137.03370478222465,-169.5526268916086,-149.5578066779321,37.903590765827744,AF
-536.7125828702217,181.4676075346664,-68.79388340812743,86.67651750588942,291.9738136880155,N
-300.5902701170932,-243.58407407236027,-263.48782916945544,-251.2230415368896,23.157481292521854,AF
-262.4883142076668,-148.01877817798345,-187.92042794385586,-163.31564771942791,46.516299353062585,AF
-276.9800454255933,-90.04400159689142,-155.24337752860868,-115.26248547273899,75.93364114322421,AF
-518.5787306636535,34.73456299478613,-158.10340733951318,-37.901402513768666,224.9786965783302,AF
-312.88669300248176,-239.259054771358,-264.9215689678569,-249.27279966810798,29.902580823952132,AF
-234.063453961755,-175.93149758354596,-196.21057007125395,-183.75921552664641,23.615073472954005,AF
-224.23710987485725,-102.33123417091042,-144.83512065454525,-118.40954967905171,49.559287965990706,AF
-526.6263469596637,103.63232433190142,-115.97454769660456,18.961305563428226,256.06279889369097,N
-356.5213426916484,-210.9125009338233,-261.68621263269023,-229.5812608130983,59.265712057766855,AF
-262.1751917934129,-179.8206054919391,-208.55750049533168,-190.73148887897625,33.4751184696431,AF
-274.5816538337917,-97.92413836256563,-159.50463753427653,-121.42014019096449,71.79715931514399,AF
-505.8017139140538,71.40626715995127,-129.7541099297939,-4.902403749403671,234.64403663445927,AF
-299.7758956681633,-242.7916677407415,-262.67187653022046,-250.36489031026161,23.158242495551853,AF
-269.35188050087226,-144.01302017470886,-187.71539368417004,-160.68814687097662,50.93800710997935,AF
-247.60783142281414,-102.53680470939925,-153.10840298126718,-121.74821264009623,58.96903187003374,AF
-542.3406366089836,116.16389712252241,-113.2996955364934,28.392834141747752,267.6146229465822,N
-363.1343432245777,-208.14064759348327,-262.19311157982446,-228.00040709906318,63.080583462834575,AF
-267.6536703978204,-182.0825903946265,-211.93203714511728,-193.3910601122681,34.786728354012126,AF
-235.58261267413172,-124.88549485159055,-163.48134143304654,-139.72688741360474,44.97551781946967,AF
-430.7571752541038,28.553452837829504,-131.49852673219212,-33.145640216992845,186.6087831743521,AF
-313.83715629679335,-190.206682679998,-233.3397152759449,-206.24430948107917,50.28509809299335,AF
-267.5803270875299,-157.84684414085154,-196.1137551953132,-172.40738931965458,44.59985688718958,AF
-249.35672986547598,-108.29443733182792,-157.46965608960141,-127.05031004020672,57.33146588056304,AF
-485.36884187754214,80.62878354969331,-116.6018571866767,5.3631023662517165,230.04202584843307,AF
-395.69303018574664,-144.97934742968675,-232.36680899925946,-177.66585129295802,101.96864076282478,AF
-291.1943279042948,-185.42718202288484,-222.29849110187214,-199.47365298907997,42.98809883077941,AF
-288.041169544491,-123.23405098343979,-180.71660751944802,-145.63928055372645,66.92683303935428,AF
-424.69626318162483,-29.49450593997223,-167.22529919395026,-81.33100474783893,160.69515086548662,AF
-304.9137308923459,-171.07272570169096,-217.73871222750336,-189.16707412773303,54.36781293198721,AF
-250.66806229272962,-138.3286948470168,-177.49972459134403,-153.38261770317175,45.64613561663019,AF
-430.93739589671867,22.959796509535355,-135.22826113568337,-37.700633409147784,184.44603273016813,AF
-305.1234454023663,-185.84662074604046,-227.4414106825146,-201.26764981358457,48.52172373311878,AF
-254.93307947199585,-245.97361933905628,-249.13177815396804,-247.43606502073726,3.7088090963331015,AF
-203.3732160963454,-148.53682454630086,-167.65555498040095,-155.8157317132492,22.28795607178844,AF
-489.3494593159959,117.34519723101948,-94.06229820890252,36.62265284857133,246.57803196933955,N
-275.10790554685803,-230.7897296039336,-246.2546551261814,-236.602314773646,18.056917747996675,AF
-234.31098088242408,-143.91176862691609,-175.45722455659848,-156.32381124051702,36.69658709781759,AF
-367.92642171782893,-13.37407090773936,-136.9414995514158,-59.10863834097623,144.25213471748327,AF
-244.34961597275088,-152.08695361478755,-184.26183648680856,-164.3661045143374,37.49830642885461,AF
-224.48315765052382,-101.72746756637345,-144.52928052931372,-118.19735742286184,49.87454027281921,AF
-479.90953147570883,80.9169039221244,-114.55575176195649,7.273462535483206,228.0338772962602,AF
-273.12804270214815,-229.5144125629123,-244.72497999517054,-235.39284939100497,17.716211621868624,AF
-232.1517799322542,-134.81256642988754,-168.73165562583526,-147.80532274375088,39.55619411632329,AF
-261.1860035325261,-95.9173687025339,-153.53155356974145,-117.8270303070128,67.17627736342035,AF
-554.8616182422281,107.23469004645308,-123.48830583112719,19.14013897321199,269.09220076172994,N
-401.0118008341741,-202.36462743069515,-271.6239310495856,-227.94011361846802,80.82574717469869,AF
-276.5792884281842,-209.5964925790501,-232.9450664990936,-218.5470994315259,27.22073964258524,AF
-502.706849852851,51.17451945473457,-141.82360425683038,-22.643644386942423,225.1008255677417,AF
-276.56853644836224,-252.11848683925308,-260.6711206187486,-255.35990432475052,9.933873257189363,AF
-238.7250860432708,-153.2228074109627,-183.0466614964041,-164.69540920822658,34.736958850597965,AF
-376.3658066934214,-32.7465350156002,-152.53825929339172,-79.34157422500813,139.55262165969702,AF
-338.0170011973412,-146.91141094235368,-213.5463475750663,-171.4609901370201,77.78810470160495,AF
-273.3179694771777,-157.3982942139339,-197.79852431040445,-172.81619174667378,47.11280048562751,AF
-462.737690453443,11.235364938872651,-153.93118990246114,-52.6798299818565,192.53928498230184,AF
-333.7095603933127,-282.4528646567356,-300.35774701168486,-289.3867510603933,20.931155649967554,AF
-277.0043051636337,-172.1552618720271,-208.7175115225889,-186.1448706984996,42.609292033747174,AF
-342.47589309439564,-77.79292652340683,-170.0898054459889,-113.65258112948344,107.49701204998678,AF
-236.56187278071232,-207.4871994347861,-217.67439457752118,-211.5015992015218,11.862622235449017,AF
-269.01362383310027,-100.58764395171276,-159.31783050771182,-123.2559119590864,68.42162231038124,AF
-222.3917822387226,-129.31561168107356,-161.7567681644059,-141.7272190450172,37.82305787355698,AF
-465.13933835988615,50.45302413355735,-129.27537064722495,-19.371138476252774,209.41018777369896,AF
-523.0055841771676,-88.23321792923616,-239.75010881766949,-144.7841294986591,176.83827855897624,AF
-293.1630215739971,-272.643756626017,-279.8067324267048,-275.73397384739496,8.303269069930202,AF
-518.0575965653234,40.874890778292546,-153.88744782538342,-33.45466868104197,227.17113746167232,AF
-295.3686006413137,-249.35069471176556,-279.32548844627416,-289.375256254334,18.760637700231566,AF
-0.4629178941821041,-0.04404900286291796,-0.1900667431585651,-0.09991239522504718,0.17022437729888035,PVC
-0.668917820028633,0.006359855919272312,-0.2290862653988837,-0.08212187879433852,0.2745686618551163,PVC
-0.6890188982976139,-0.1679260169182929,-0.3495708233183421,-0.23717642612515225,0.2117902891515281,PVC
-0.7767387762218798,-0.15370512540232306,-0.3708939092790348,-0.235943174007774,0.2532718031817184,PVC
-0.8374888090851595,-0.2338753983491632,-0.4443027057990425,-0.31440329491134866,0.2452902441420061,PVC
-0.931488995503911,-0.2013890958662833,-0.4558577738094723,-0.29803819442139845,0.2967706419824941,PVC
-1.0014462927148726,-0.2200323373950327,-0.4924236007601503,-0.32395318333713324,0.3175866384900429,PVC
-1.0236891204362308,-0.2844774462652425,-0.5421793688034421,-0.3822237981276171,0.3004843654247558,PVC
-1.1026362302231345,-0.30358775268006066,-0.5821242235879864,-0.4097570101505749,0.3247609286039844,PVC
-1.0438975177499104,-0.3806807333634381,-0.6118341800776057,-0.4689703778570717,0.2695401755197651,PVC
-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.08789251692112615,PVC
-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.22150576563239535,0.8000697494908374,PVC
-0.10245309718247522,2.0551087137669493,0.6495070662983597,0.18167363694997968,0.8771372683933684,PVC
0.32664880745691016,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC
0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC
0.8154618131971183,2.7354050178035303,1.4847170733985144,1.0703317382059119,0.7803542344265455,PVC
0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,PVC
0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,PVC
1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,PVC
0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.22433349597188326,PVC
0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.08284505845511078,PVC
0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,PVC
0.002714567432433537,0.12317818596914465,0.08110870551138229,0.10686823352234308,0.04895008351658725,PVC
-0.3531690601085761,0.20284217869595814,0.009105751547292752,0.12980106389467255,0.22605719201015084,PVC
-0.6062369811626976,0.04726215505900522,-0.18056300844601386,-0.04028179329238635,0.26553622515538144,PVC
-0.7235751522798681,-0.06634937946741838,-0.2953611889950782,-0.15337767343804345,0.26714624992434016,PVC
-0.8452093742002141,-0.13982485316618215,-0.3857276498070815,-0.23396438579171536,0.2866503117345839,PVC
-0.8987077615457472,-0.20809352884952206,-0.4487871608344895,-0.29962478804510195,0.2807107655816932,PVC
-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,PVC
-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,PVC
-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,PVC
-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.42974015788040176,0.3357294108745022,PVC
-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.42048255853459937,0.4057920490883855,PVC
-0.9142858924939008,-0.14153740468494636,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,PVC
-1.1083088754315265,-0.13769503489095725,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,PVC
-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,PVC
-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.43214376417779743,PVC
-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,PVC
-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,PVC
-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,PVC
-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.14467891022535226,PVC
-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.11908593201021082,PVC
-0.2258925421619865,-0.06225754432297336,-0.16886439023752156,-0.20425789972678834,0.0667176454350497,PVC
-0.2325875632783357,0.6417825822973929,0.07225967184784954,-0.11490954044279147,0.3552276064192746,PVC
0.325531532368997,1.0764900642067865,0.587278768956538,0.42477006417912905,0.30527801602790083,PVC
0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC
0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.008481193901368159,PVC
0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.09733211406956116,PVC
-0.06161111978195684,0.12242016003701299,0.05815829101014058,0.09723438380417893,0.07473898446559217,PVC
-0.40201295565783307,0.15952808576805658,-0.03611795452552427,0.08556135850095489,0.2282875092108808,PVC
-0.6882971796251038,0.0021302029407657057,-0.2385684114830092,-0.09031360891934173,0.2805441899841622,PVC
-0.7745865120144704,-0.11658605248894632,-0.3458670908214662,-0.20384098400246453,0.2674501273885123,PVC
-0.8827935762314735,-0.1549242076216608,-0.40865480201775894,-0.2518464288377315,0.295812956100779,PVC
-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC
-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.24887231112987174,PVC
-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC
-0.27799326533689145,2.855906737552212,0.8141687078736793,0.13478908730211747,1.2740509415418042,PVC
0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
1.3280248839374418,2.4908483535843784,1.7333233017389786,1.4809923296751968,0.4727465012582041,PVC
1.1885958672331336,2.066491251137992,1.4946867570807985,1.3065029270783972,0.3566974477423338,PVC
1.0098224118384187,1.5017435064982123,1.1812591832540968,1.0737928103280543,0.2000555364213777,PVC
-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC
-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC
-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC
-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.34268981304842505,PVC
-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC
-1.331716465805772,-0.42842320791645694,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC
-1.331716465805772,-0.42842320791645694,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC
-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.34268981304842505,PVC
-1.0732910580589723,-0.5527117534744479,-0.7341445763301916,-0.6209573561255964,0.2116725496508358,PVC
-0.7248115342674663,-0.6118138249599181,-0.6513445570423655,-0.627393688129954,0.045877411288919936,PVC
-0.25200272470347523,-0.02131332304783838,-0.17132113788544712,-0.21926918512409072,0.09357772576550312,PVC
-0.4629178941821041,-0.04404900286291796,-0.1900667431585651,-0.09991239522504718,0.17022437729888035,PVC
-0.668917820028633,0.006359855919272312,-0.2290862653988837,-0.08212187879433852,0.2745686618551163,PVC
-0.6890188982976139,-0.1679260169182929,-0.3495708233183421,-0.23717642612515225,0.2117902891515281,PVC
-0.7767387762218798,-0.15370512540232306,-0.3708939092790348,-0.235943174007774,0.2532718031817184,PVC
-0.8374888090851595,-0.2338753983491632,-0.4443027057990425,-0.31440329491134866,0.2452902441420061,PVC
-0.931488995503911,-0.2013890958662833,-0.4558577738094723,-0.29803819442139845,0.2967706419824941,PVC
-1.0014462927148726,-0.2200323373950327,-0.4924236007601503,-0.32395318333713324,0.3175866384900429,PVC
-1.0236891204362308,-0.2844774462652425,-0.5421793688034421,-0.3822237981276171,0.3004843654247558,PVC
-1.1026362302231345,-0.30358775268006066,-0.5821242235879864,-0.4097570101505749,0.3247609286039844,PVC
-1.0438975177499104,-0.3806807333634381,-0.6118341800776057,-0.4689703778570717,0.2695401755197651,PVC
-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.08789251692112615,PVC
-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.22150576563239535,0.8000697494908374,PVC
-0.10245309718247522,2.0551087137669493,0.6495070662983597,0.18167363694997968,0.8771372683933684,PVC
0.32664880745691016,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC
0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC
0.8154618131971183,2.7354050178035303,1.4847170733985144,1.0703317382059119,0.7803542344265455,PVC
0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,PVC
0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,PVC
1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,PVC
0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.22433349597188326,PVC
0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.08284505845511078,PVC
0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,PVC
0.002714567432433537,0.12317818596914465,0.08110870551138229,0.10686823352234308,0.04895008351658725,PVC
-0.3531690601085761,0.20284217869595814,0.009105751547292752,0.12980106389467255,0.22605719201015084,PVC
-0.6062369811626976,0.04726215505900522,-0.18056300844601386,-0.04028179329238635,0.26553622515538144,PVC
-0.7235751522798681,-0.06634937946741838,-0.2953611889950782,-0.15337767343804345,0.26714624992434016,PVC
-0.8452093742002141,-0.13982485316618215,-0.3857276498070815,-0.23396438579171536,0.2866503117345839,PVC
-0.8987077615457472,-0.20809352884952206,-0.4487871608344895,-0.29962478804510195,0.2807107655816932,PVC
-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,PVC
-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,PVC
-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,PVC
-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.42974015788040176,0.3357294108745022,PVC
-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.42048255853459937,0.4057920490883855,PVC
-0.9142858924939008,-0.14153740468494636,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,PVC
-1.1083088754315265,-0.13769503489095725,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,PVC
-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,PVC
-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.43214376417779743,PVC
-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,PVC
-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,PVC
