,min,max,mean,med,std,label
89,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
90,-100.0,-100.0,-100.0,-100.0,-100.0,AF
91,0.6,0.8,0.7,0.7,0.14142135623730953,AF
92,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
93,0.7,0.7,0.7,0.7,0.0,AF
94,-100.0,-100.0,-100.0,-100.0,-100.0,AF
95,-100.0,-100.0,-100.0,-100.0,-100.0,AF
96,0.6,0.8,0.7,0.7,0.14142135623730953,AF
97,-100.0,-100.0,-100.0,-100.0,-100.0,AF
98,0.7,0.8,0.75,0.75,0.07071067811865482,AF
99,0.7,1.1,0.9,0.9,0.2828427124746191,AF
100,-100.0,-100.0,-100.0,-100.0,-100.0,AF
101,-100.0,-100.0,-100.0,-100.0,-100.0,AF
102,0.7,0.8,0.75,0.75,0.07071067811865482,AF
103,-100.0,-100.0,-100.0,-100.0,-100.0,AF
104,-100.0,-100.0,-100.0,-100.0,-100.0,AF
105,-100.0,-100.0,-100.0,-100.0,-100.0,AF
106,-100.0,-100.0,-100.0,-100.0,-100.0,AF
107,-100.0,-100.0,-100.0,-100.0,-100.0,AF
108,0.6,0.8,0.7,0.7,0.14142135623730953,AF
109,-100.0,-100.0,-100.0,-100.0,-100.0,AF
110,0.7,0.8,0.75,0.75,0.07071067811865482,AF
111,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
112,-100.0,-100.0,-100.0,-100.0,-100.0,AF
113,-100.0,-100.0,-100.0,-100.0,-100.0,AF
114,0.6,0.8,0.7,0.7,0.14142135623730953,AF
115,-100.0,-100.0,-100.0,-100.0,-100.0,AF
116,-100.0,-100.0,-100.0,-100.0,-100.0,AF
117,-100.0,-100.0,-100.0,-100.0,-100.0,AF
118,0.6,0.6,0.6,0.6,0.0,AF
119,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
120,-100.0,-100.0,-100.0,-100.0,-100.0,AF
121,0.7,0.8,0.75,0.75,0.07071067811865482,AF
122,-100.0,-100.0,-100.0,-100.0,-100.0,AF
123,0.6,0.6,0.6,0.6,0.0,AF
124,0.9,1.0,0.95,0.95,0.07071067811865474,AF
125,0.8,0.8,0.8,0.8,0.0,AF
126,-100.0,-100.0,-100.0,-100.0,-100.0,AF
127,-100.0,-100.0,-100.0,-100.0,-100.0,AF
128,-100.0,-100.0,-100.0,-100.0,-100.0,AF
129,-100.0,-100.0,-100.0,-100.0,-100.0,AF
130,-100.0,-100.0,-100.0,-100.0,-100.0,AF
131,0.7,0.8,0.75,0.75,0.07071067811865482,AF
132,-100.0,-100.0,-100.0,-100.0,-100.0,AF
133,0.7,0.7,0.7,0.7,0.0,AF
134,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
135,-100.0,-100.0,-100.0,-100.0,-100.0,AF
136,0.6,1.0,0.8,0.8,0.282842712474619,AF
137,-100.0,-100.0,-100.0,-100.0,-100.0,AF
138,0.7,0.8,0.75,0.75,0.07071067811865482,AF
139,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
140,-100.0,-100.0,-100.0,-100.0,-100.0,AF
141,-100.0,-100.0,-100.0,-100.0,-100.0,AF
142,-100.0,-100.0,-100.0,-100.0,-100.0,AF
143,0.6,0.9,0.75,0.75,0.21213203435596428,AF
144,-100.0,-100.0,-100.0,-100.0,-100.0,AF
145,-100.0,-100.0,-100.0,-100.0,-100.0,AF
146,0.7,0.7,0.7,0.7,0.0,AF
147,-100.0,-100.0,-100.0,-100.0,-100.0,AF
148,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
149,0.8,1.0,0.9,0.9,0.14142135623730948,AF
150,0.7,0.7,0.7,0.7,0.0,AF
151,-100.0,-100.0,-100.0,-100.0,-100.0,AF
152,-100.0,-100.0,-100.0,-100.0,-100.0,AF
153,-100.0,-100.0,-100.0,-100.0,-100.0,AF
154,-100.0,-100.0,-100.0,-100.0,-100.0,AF
155,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
156,0.6,0.8,0.7,0.7,0.14142135623730953,AF
157,-100.0,-100.0,-100.0,-100.0,-100.0,AF
158,-100.0,-100.0,-100.0,-100.0,-100.0,AF
159,-100.0,-100.0,-100.0,-100.0,-100.0,AF
160,-100.0,-100.0,-100.0,-100.0,-100.0,AF
161,0.7,0.7,0.7,0.7,0.0,AF
162,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF
163,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
164,-100.0,-100.0,-100.0,-100.0,-100.0,AF
165,-100.0,-100.0,-100.0,-100.0,-100.0,AF
166,-100.0,-100.0,-100.0,-100.0,-100.0,AF
167,0.7,1.0,0.85,0.85,0.21213203435596428,AF
168,-100.0,-100.0,-100.0,-100.0,-100.0,AF
169,0.7,0.8,0.75,0.75,0.07071067811865482,AF
170,-100.0,-100.0,-100.0,-100.0,-100.0,AF
171,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
172,0.7,1.0,0.85,0.85,0.21213203435596428,AF
173,-100.0,-100.0,-100.0,-100.0,-100.0,AF
174,-100.0,-100.0,-100.0,-100.0,-100.0,AF
175,-100.0,-100.0,-100.0,-100.0,-100.0,AF
176,0.7,0.9,0.8,0.8,0.14142135623730953,AF
177,-100.0,-100.0,-100.0,-100.0,-100.0,AF
178,0.7,0.9,0.8,0.8,0.14142135623730953,AF
179,0.818,1.016,0.917,0.917,0.14000714267493644,AF
180,0.7,0.8,0.75,0.75,0.07071067811865482,AF
181,-100.0,-100.0,-100.0,-100.0,-100.0,AF
182,-100.0,-100.0,-100.0,-100.0,-100.0,AF
183,-100.0,-100.0,-100.0,-100.0,-100.0,AF
184,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
185,0.7,0.7,0.7,0.7,0.0,AF
186,-100.0,-100.0,-100.0,-100.0,-100.0,AF
187,0.7,0.7,0.7,0.7,0.0,AF
188,-100.0,-100.0,-100.0,-100.0,-100.0,AF
189,-100.0,-100.0,-100.0,-100.0,-100.0,AF
190,-100.0,-100.0,-100.0,-100.0,-100.0,AF
191,-100.0,-100.0,-100.0,-100.0,-100.0,AF
192,-100.0,-100.0,-100.0,-100.0,-100.0,AF
193,-100.0,-100.0,-100.0,-100.0,-100.0,AF
194,-100.0,-100.0,-100.0,-100.0,-100.0,AF
195,-100.0,-100.0,-100.0,-100.0,-100.0,AF
196,0.7,0.8,0.75,0.75,0.07071067811865482,AF
197,-100.0,-100.0,-100.0,-100.0,-100.0,AF
198,0.7,0.9,0.8,0.8,0.14142135623730953,AF
199,-100.0,-100.0,-100.0,-100.0,-100.0,AF
200,-100.0,-100.0,-100.0,-100.0,-100.0,AF
201,-100.0,-100.0,-100.0,-100.0,-100.0,AF
202,0.6,0.8,0.7,0.7,0.14142135623730953,AF
203,0.7,0.7,0.7,0.7,0.0,AF
204,-100.0,-100.0,-100.0,-100.0,-100.0,AF
205,-100.0,-100.0,-100.0,-100.0,-100.0,AF
206,-100.0,-100.0,-100.0,-100.0,-100.0,AF
207,-100.0,-100.0,-100.0,-100.0,-100.0,AF
208,0.7,0.8,0.75,0.75,0.07071067811865482,AF
209,-100.0,-100.0,-100.0,-100.0,-100.0,AF
210,0.6,0.8,0.7,0.7,0.14142135623730953,AF
211,-100.0,-100.0,-100.0,-100.0,-100.0,AF
212,-100.0,-100.0,-100.0,-100.0,-100.0,AF
213,0.8,1.0,0.9,0.9,0.14142135623730948,AF
214,0.8,0.8,0.8,0.8,0.0,AF
215,0.7,0.8,0.75,0.75,0.07071067811865482,AF
216,-100.0,-100.0,-100.0,-100.0,-100.0,AF
217,-100.0,-100.0,-100.0,-100.0,-100.0,AF
218,-100.0,-100.0,-100.0,-100.0,-100.0,AF
219,0.7,0.7,0.7,0.7,0.0,AF
220,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
221,-100.0,-100.0,-100.0,-100.0,-100.0,AF
222,-100.0,-100.0,-100.0,-100.0,-100.0,AF
223,-100.0,-100.0,-100.0,-100.0,-100.0,AF
224,-100.0,-100.0,-100.0,-100.0,-100.0,AF
225,-100.0,-100.0,-100.0,-100.0,-100.0,AF
226,0.6,0.9,0.75,0.75,0.21213203435596428,AF
227,0.817,0.817,0.817,0.817,0.0,AF
228,-100.0,-100.0,-100.0,-100.0,-100.0,AF
229,-100.0,-100.0,-100.0,-100.0,-100.0,AF
230,0.6,0.6,0.6,0.6,0.0,AF
231,-100.0,-100.0,-100.0,-100.0,-100.0,AF
232,0.6,0.9,0.75,0.75,0.21213203435596428,AF
233,0.7,0.7,0.7,0.7,0.0,AF
234,-100.0,-100.0,-100.0,-100.0,-100.0,AF
235,0.868,0.947,0.9075,0.9075,0.05586143571373723,AF
236,-100.0,-100.0,-100.0,-100.0,-100.0,AF
237,-100.0,-100.0,-100.0,-100.0,-100.0,AF
238,0.8,0.8,0.8,0.8,0.0,AF
239,0.7,0.7,0.7,0.7,0.0,AF
240,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
241,-100.0,-100.0,-100.0,-100.0,-100.0,AF
242,0.6,0.8,0.7,0.7,0.14142135623730953,AF
243,0.6,0.8,0.7,0.7,0.14142135623730953,AF
244,-100.0,-100.0,-100.0,-100.0,-100.0,AF
245,-100.0,-100.0,-100.0,-100.0,-100.0,AF
246,-100.0,-100.0,-100.0,-100.0,-100.0,AF
247,-100.0,-100.0,-100.0,-100.0,-100.0,AF
248,-100.0,-100.0,-100.0,-100.0,-100.0,AF
249,-100.0,-100.0,-100.0,-100.0,-100.0,AF
250,0.8,0.8,0.8,0.8,0.0,AF
251,0.6,0.9,0.75,0.75,0.21213203435596428,AF
252,0.6,0.8,0.7,0.7,0.14142135623730953,AF
253,0.6,0.9,0.75,0.75,0.21213203435596428,AF
254,-100.0,-100.0,-100.0,-100.0,-100.0,AF
255,0.85,1.034,0.942,0.942,0.13010764773832478,AF
256,-100.0,-100.0,-100.0,-100.0,-100.0,AF
257,0.7,0.8,0.75,0.75,0.07071067811865482,AF
258,0.9,0.9,0.9,0.9,0.0,AF
259,0.833,0.967,0.8999999999999999,0.8999999999999999,0.09475230867899737,AF
260,0.6,1.0,0.8,0.8,0.282842712474619,AF
261,0.7,0.7,0.7,0.7,0.0,AF
262,-100.0,-100.0,-100.0,-100.0,-100.0,AF
263,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
264,0.7,0.9,0.8,0.8,0.14142135623730953,AF
265,0.6,0.8,0.7,0.7,0.14142135623730953,AF
266,0.8,0.8,0.8,0.8,0.0,AF
267,-100.0,-100.0,-100.0,-100.0,-100.0,AF
268,-100.0,-100.0,-100.0,-100.0,-100.0,AF
269,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
270,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
271,-100.0,-100.0,-100.0,-100.0,-100.0,AF
272,-100.0,-100.0,-100.0,-100.0,-100.0,AF
273,-100.0,-100.0,-100.0,-100.0,-100.0,AF
274,-100.0,-100.0,-100.0,-100.0,-100.0,AF
275,0.7,0.7,0.7,0.7,0.0,AF
276,-100.0,-100.0,-100.0,-100.0,-100.0,AF
277,0.8,0.8,0.8,0.8,0.0,AF
278,-100.0,-100.0,-100.0,-100.0,-100.0,AF
279,-100.0,-100.0,-100.0,-100.0,-100.0,AF
280,0.7,1.1,0.9,0.9,0.2828427124746191,AF
281,-100.0,-100.0,-100.0,-100.0,-100.0,AF
282,-100.0,-100.0,-100.0,-100.0,-100.0,AF
283,0.7,0.7,0.7,0.7,0.0,AF
284,0.7,0.7,0.7,0.7,0.0,AF
285,-100.0,-100.0,-100.0,-100.0,-100.0,AF
286,-100.0,-100.0,-100.0,-100.0,-100.0,AF
287,0.7,0.8,0.75,0.75,0.07071067811865482,AF
288,0.8,1.0,0.9,0.9,0.14142135623730948,AF
289,-100.0,-100.0,-100.0,-100.0,-100.0,AF
290,-100.0,-100.0,-100.0,-100.0,-100.0,AF
291,0.902,0.914,0.908,0.908,0.008485281374238578,AF
292,-100.0,-100.0,-100.0,-100.0,-100.0,AF
293,-100.0,-100.0,-100.0,-100.0,-100.0,AF
294,0.7,0.7,0.7,0.7,0.0,AF
