,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
921,22.0,22.0,0.24,0.824,0.43,0.384,0.1986353442869621,PVC,21,21,-12.385670009892236,PVC
922,23.0,23.0,0.784,0.792,0.786,0.784,0.004,PVC,22,22,-11.440930047679425,PVC
923,24.0,24.0,0.2,0.216,0.2093333333333333,0.212,0.0083266639978645,PVC,23,23,-10.201102884310664,PVC
924,25.0,25.0,0.7,1.5,1.1,1.15,0.2927700218845599,PVC,24,24,-9.509165055138295,PVC
925,26.0,26.0,0.164,0.64,0.402,0.402,0.3365828278447966,PVC,25,25,-10.44179739560932,PVC
926,27.0,27.0,0.8,1.4,1.0777777777777775,1.0,0.1922093765778465,PVC,26,26,-9.379449963090718,PVC
927,28.0,28.0,0.6,1.1,0.89,0.9,0.1523883926754995,PVC,27,27,-9.541417066562516,PVC
928,29.0,29.0,0.448,0.824,0.6226666666666667,0.5760000000000001,0.1550776149760714,PVC,28,28,-10.077396261793943,PVC
929,30.0,30.0,0.296,0.488,0.392,0.392,0.1357645019878171,PVC,29,29,-9.441086720323842,PVC
930,31.0,31.0,0.216,0.464,0.34,0.34,0.1753624817342638,PVC,30,30,-9.892009057390014,PVC
931,32.0,32.0,0.128,0.448,0.264,0.216,0.1653118265581746,PVC,31,31,-9.926574368814116,PVC
932,33.0,33.0,0.076,0.228,0.152,0.152,0.1074802307403552,PVC,32,32,-8.41380934656852,PVC
933,34.0,34.0,0.076,0.304,0.1424,0.088,0.0972666438199653,PVC,33,33,-9.521558658113092,PVC
934,35.0,35.0,0.112,0.396,0.2533333333333333,0.252,0.1420046947580724,PVC,34,34,-9.673175964118446,PVC
935,36.0,36.0,0.7,1.6,1.075,1.0,0.3284161123592186,PVC,35,35,-7.892301328100702,PVC
936,37.0,37.0,0.7,1.5,1.0555555555555556,1.0,0.2185812841434,PVC,36,36,-9.809910828246498,PVC
937,38.0,38.0,0.06,0.176,0.0986666666666666,0.06,0.0669726312259965,PVC,37,37,-8.734679994462343,PVC
938,39.0,39.0,0.7,1.4,1.0625,1.05,0.2199837656347784,PVC,38,38,-10.543311060479729,PVC
939,40.0,40.0,0.5,1.4,0.96,1.0,0.2547329756605707,PVC,39,39,-9.502690028989216,PVC
940,41.0,41.0,0.9,1.4,1.1125,1.1,0.1885091888628092,PVC,40,40,-9.436489443056953,PVC
941,42.0,42.0,0.24,20.368,3.916,0.772,8.062640758461212,PVC,41,41,-9.508922595431551,PVC
942,43.0,43.0,0.188,0.452,0.2786666666666667,0.196,0.1501643544032116,PVC,42,42,-9.366009811476124,PVC
943,44.0,44.0,0.104,0.344,0.2586666666666666,0.328,0.1341839533376973,PVC,43,43,-10.635736126313567,PVC
944,45.0,45.0,0.7,1.6,1.125,1.05,0.276457178290909,PVC,44,44,-9.76891095784728,PVC
945,46.0,46.0,0.256,0.792,0.6272,0.776,0.2353278564046339,PVC,45,45,-8.909048545091416,PVC
946,47.0,47.0,0.5,1.5,0.8909090909090909,0.9,0.2879393875611513,PVC,46,46,-9.064342633289924,PVC
947,48.0,48.0,0.144,0.296,0.2319999999999999,0.256,0.0787908624143688,PVC,47,47,-8.95563881990297,PVC
948,49.0,49.0,0.06,0.276,0.1448,0.152,0.0890572849350349,PVC,48,48,-9.44764761962557,PVC
949,50.0,50.0,0.8,1.4,1.0777777777777775,1.0,0.2333333333333333,PVC,49,49,-9.473809928363035,PVC
950,51.0,51.0,0.256,0.792,0.524,0.492,0.2287916082377148,PVC,50,50,-9.824663869045809,PVC
951,52.0,52.0,-31839.066,1.6,-4547.731714285714,0.7,12034.347257735497,PVC,51,51,-7.888371944588063,PVC
952,53.0,53.0,0.18,0.528,0.354,0.354,0.2460731598529185,PVC,52,52,-9.22759257660761,PVC
953,54.0,54.0,0.216,0.632,0.424,0.424,0.2941564209736038,PVC,53,53,-10.510500864339132,PVC
954,55.0,55.0,0.784,0.792,0.786,0.784,0.004,PVC,54,54,-9.47702126291106,PVC
955,56.0,56.0,0.6,1.6,1.125,1.2000000000000002,0.3195979617313871,PVC,55,55,-10.017986857878302,PVC
956,57.0,57.0,0.6,1.5,0.94,0.9,0.3204163957519444,PVC,56,56,-9.75844758927371,PVC
