,Time,PLETH,II
171,00:37:32.100,-92,-18.99
172,00:37:32.100,-89,-11.62
173,00:37:32.100,-88,0.05
174,00:37:32.200,-88,10.8
175,00:37:32.200,-91,14.08
176,00:37:32.200,-97,11.1
177,00:37:32.200,-102,1.37
178,00:37:32.200,-108,-16.42
179,00:37:32.300,-111,-23.86
180,00:37:32.300,-112,-28.08
181,00:37:32.300,-109,-23.51
182,00:37:32.300,-103,-12.48
183,00:37:32.300,-97,-4.2
184,00:37:32.400,-94,4.78
185,00:37:32.400,-91,18.67
186,00:37:32.400,-91,13.57
187,00:37:32.400,-92,-11.05
188,00:37:32.400,-94,-1.26
189,00:37:32.500,-94,0.81
190,00:37:32.500,-94,3.18
191,00:37:32.500,-95,5.56
192,00:37:32.500,-94,9.67
193,00:37:32.500,-93,13.38
194,00:37:32.600,-91,15.01
195,00:37:32.600,-87,19.56
196,00:37:32.600,-89,22.95
197,00:37:32.600,-93,27.4
198,00:37:32.600,-101,30.03
199,00:37:32.700,-108,27.9
200,00:37:32.700,-117,17.44
201,00:37:32.700,-124,3.63
202,00:37:32.700,-128,-3.42
203,00:37:32.700,-127,-0.87
204,00:37:32.700,-126,-0.02
205,00:37:32.800,-122,5.59
206,00:37:32.800,-118,-5.66
207,00:37:32.800,-112,-18.18
208,00:37:32.800,-109,4.73
209,00:37:32.800,-107,13.89
210,00:37:32.900,-107,9.59
211,00:37:32.900,-106,10.83
212,00:37:32.900,-105,15.17
213,00:37:32.900,-104,14.19
214,00:37:33.000,-101,10.93
215,00:37:33.000,-101,4.48
216,00:37:33.000,-100,3.72
217,00:37:33.000,-100,10.12
218,00:37:33.000,-104,22.62
219,00:37:33.000,-112,19.68
220,00:37:33.100,-116,6.82
221,00:37:33.100,-118,-7.12
222,00:37:33.100,-119,-13.07
223,00:37:33.100,-115,-14.15
224,00:37:33.200,-108,-14.09
225,00:37:33.200,-105,-13.49
226,00:37:33.200,-103,-12.07
227,00:37:33.200,-100,-8.33
228,00:37:33.200,-101,-3.03
229,00:37:33.300,-99,-3.5
230,00:37:33.300,-99,-6.78
231,00:37:33.300,-99,-7.67
232,00:37:33.300,-98,-8.11
233,00:37:33.400,-97,-7.54
234,00:37:33.400,-96,-7.9
235,00:37:33.400,-94,-6.59
236,00:37:33.400,-93,-3.84
237,00:37:33.400,-91,1.69
238,00:37:33.400,-89,4.21
239,00:37:33.400,-88,5.38
240,00:37:33.500,-86,5.95
241,00:37:33.500,-84,7.99
242,00:37:33.500,-83,8.98
243,00:37:33.500,-83,7.78
244,00:37:33.500,-84,6.37
245,00:37:33.600,-85,11.13
246,00:37:33.600,-85,8.44
247,00:37:33.600,-85,-10.79
248,00:37:33.700,-86,5.17
249,00:37:33.700,-86,12.02
250,00:37:33.700,-86,16.65
251,00:37:33.700,-87,19.38
252,00:37:33.700,-87,22.73
253,00:37:33.700,-89,24.59
254,00:37:33.800,-92,25.52
255,00:37:33.800,-102,24.7
256,00:37:33.800,-117,23.06
257,00:37:33.800,-133,21.49
258,00:37:33.800,-147,21.33
259,00:37:33.900,-158,21.75
260,00:37:33.900,-166,20.68
261,00:37:33.900,-171,16.5
262,00:37:33.900,-174,8.69
263,00:37:33.900,-175,-5.22
264,00:37:34.000,-172,-15.62
265,00:37:34.000,-166,-18.38
266,00:37:34.000,-158,-16.3
267,00:37:34.000,-152,-12.12
268,00:37:34.100,-144,-5.29
269,00:37:34.100,-138,2.31
270,00:37:34.100,-132,5.51
271,00:37:34.100,-128,4.8
272,00:37:34.100,-123,0.66
273,00:37:34.200,-119,-2.22
274,00:37:34.200,-114,-3.39
275,00:37:34.200,-109,-3.95
276,00:37:34.200,-104,-2.81
277,00:37:34.200,-101,0.29
278,00:37:34.300,-98,5.04
279,00:37:34.300,-94,15.12
280,00:37:34.300,-91,1.37
281,00:37:34.300,-88,-31.38
282,00:37:34.300,-87,-6.35
283,00:37:34.300,-84,0.06
284,00:37:34.400,-81,4.7
285,00:37:34.400,-80,10.49
286,00:37:34.400,-78,14.93
287,00:37:34.400,-77,14.47
288,00:37:34.400,-78,12.91
289,00:37:34.400,-79,10.25
290,00:37:34.500,-80,9.41
291,00:37:34.500,-86,12.75
292,00:37:34.500,-94,20.32
293,00:37:34.500,-104,26.04
294,00:37:34.600,-112,18.66
295,00:37:34.600,-119,3.23
296,00:37:34.600,-125,-15.22
297,00:37:34.600,-129,-24.37
298,00:37:34.600,-130,-24.14
299,00:37:34.600,-128,-20.96
300,00:37:34.700,-126,-14.33
301,00:37:34.700,-123,-3.79
302,00:37:34.700,-118,4.64
303,00:37:34.700,-113,4.26
304,00:37:34.800,-112,-0.48
305,00:37:34.800,-108,-3.5
306,00:37:34.800,-106,-3.71
307,00:37:34.800,-103,-0.68
308,00:37:34.800,-102,5.68
309,00:37:34.800,-101,13.41
310,00:37:34.900,-100,19.91
311,00:37:34.900,-99,18.32
312,00:37:34.900,-99,14.04
313,00:37:34.900,-98,10.37
314,00:37:34.900,-95,6.59
315,00:37:35.000,-93,4.05
316,00:37:35.000,-92,2.79
317,00:37:35.000,-91,4.97
318,00:37:35.000,-89,8.24
319,00:37:35.100,-88,8.55
320,00:37:35.100,-88,8.38
321,00:37:35.100,-88,6.83
322,00:37:35.100,-89,5.17
323,00:37:35.100,-89,4.18
324,00:37:35.200,-89,3.55
325,00:37:35.200,-89,2.88
326,00:37:35.200,-88,4.15
327,00:37:35.200,-90,12.26
328,00:37:35.300,-91,3.29
329,00:37:35.300,-91,-24.44
330,00:37:35.300,-92,2.1
331,00:37:35.300,-94,8.21
332,00:37:35.300,-92,6.93
333,00:37:35.300,-93,7.37
334,00:37:35.400,-92,7.57
335,00:37:35.400,-93,8.18
336,00:37:35.400,-93,10.51
337,00:37:35.400,-97,12.59
338,00:37:35.400,-104,13.08
339,00:37:35.400,-118,15.6
340,00:37:35.500,-131,20.97
341,00:37:35.500,-142,24.27
342,00:37:35.500,-152,19.26
343,00:37:35.500,-157,7.47
344,00:37:35.500,-161,-7.19
345,00:37:35.600,-165,-16.53
346,00:37:35.600,-166,-19.29
347,00:37:35.600,-165,-15.85
348,00:37:35.700,-161,-10.53
349,00:37:35.700,-155,-5.81
350,00:37:35.700,-147,0.0
351,00:37:35.700,-140,6.21
352,00:37:35.700,-135,7.69
353,00:37:35.700,-130,4.98
354,00:37:35.800,-127,-0.26
355,00:37:35.800,-123,-3.5
356,00:37:35.800,-119,-1.05
357,00:37:35.800,-116,0.61
358,00:37:35.900,-115,1.12
359,00:37:35.900,-113,3.14
360,00:37:35.900,-111,6.74
361,00:37:35.900,-107,22.79
362,00:37:35.900,-104,-3.13
363,00:37:35.900,-102,-16.81
364,00:37:35.900,-97,3.49
365,00:37:36.000,-92,11.17
366,00:37:36.000,-90,9.87
367,00:37:36.000,-85,11.19
368,00:37:36.000,-82,10.41
369,00:37:36.100,-81,12.41
370,00:37:36.100,-81,18.29
371,00:37:36.100,-78,36.87
372,00:37:36.100,-80,57.27
373,00:37:36.100,-82,75.39
374,00:37:36.100,-87,72.96
375,00:37:36.200,-94,42.1
376,00:37:36.200,-102,-18.15
377,00:37:36.200,-110,-49.41
378,00:37:36.300,-117,-65.08
379,00:37:36.300,-122,-65.02
380,00:37:36.300,-123,-63.77
381,00:37:36.300,-120,-57.89
382,00:37:36.300,-116,-48.74
383,00:37:36.300,-114,-34.31
384,00:37:36.400,-111,-21.38
385,00:37:36.400,-108,-10.53
386,00:37:36.400,-105,-9.56
387,00:37:36.400,-102,-9.32
388,00:37:36.400,-101,-10.15
389,00:37:36.400,-100,-9.83
390,00:37:36.500,-102,-8.43
391,00:37:36.500,-103,-3.65
392,00:37:36.500,-102,3.07
393,00:37:36.500,-102,7.22
394,00:37:36.600,-99,8.08
395,00:37:36.600,-95,8.42
396,00:37:36.600,-92,9.43
397,00:37:36.600,-89,10.15
398,00:37:36.600,-86,11.92
399,00:37:36.700,-84,17.42
400,00:37:36.700,-81,35.64
401,00:37:36.700,-81,11.55
402,00:37:36.700,-80,-3.99
403,00:37:36.800,-82,13.45
404,00:37:36.800,-83,17.39
405,00:37:36.800,-85,12.46
406,00:37:36.800,-86,10.21
407,00:37:36.800,-85,12.23
408,00:37:36.800,-87,17.14
409,00:37:36.800,-88,18.01
410,00:37:36.900,-88,16.93
411,00:37:36.900,-93,18.54
412,00:37:36.900,-102,22.89
413,00:37:36.900,-113,27.68
414,00:37:37.000,-125,22.11
415,00:37:37.000,-137,11.39
416,00:37:37.000,-146,-6.61
417,00:37:37.000,-151,-19.61
418,00:37:37.000,-153,-26.55
419,00:37:37.000,-152,-26.81
420,00:37:37.100,-151,-21.62
421,00:37:37.100,-147,-13.29
422,00:37:37.100,-141,-1.81
423,00:37:37.200,-136,10.7
424,00:37:37.200,-130,12.2
425,00:37:37.200,-125,10.78
426,00:37:37.200,-122,9.01
427,00:37:37.200,-119,6.53
428,00:37:37.200,-117,0.32
429,00:37:37.200,-116,-4.33
430,00:37:37.300,-115,-4.17
431,00:37:37.300,-114,-1.42
432,00:37:37.300,-114,4.05
433,00:37:37.300,-112,7.87
434,00:37:37.400,-107,11.18
435,00:37:37.400,-105,18.62
436,00:37:37.400,-103,5.8
437,00:37:37.400,-100,-34.77
438,00:37:37.400,-96,-25.89
439,00:37:37.400,-93,-21.54
440,00:37:37.500,-92,-13.0
441,00:37:37.500,-93,0.29
442,00:37:37.500,-92,14.53
443,00:37:37.500,-92,19.58
444,00:37:37.600,-93,18.72
445,00:37:37.600,-94,18.06
446,00:37:37.600,-95,21.77
447,00:37:37.600,-98,28.36
448,00:37:37.700,-103,38.48
449,00:37:37.700,-112,39.4
450,00:37:37.700,-120,33.08
451,00:37:37.700,-128,19.77
452,00:37:37.700,-133,6.31
453,00:37:37.700,-138,-7.22
454,00:37:37.800,-141,-12.42
455,00:37:37.800,-144,-14.37
456,00:37:37.800,-142,-15.91
457,00:37:37.800,-137,-15.21
458,00:37:37.900,-131,-10.89
459,00:37:37.900,-125,-2.88
460,00:37:37.900,-121,3.11
461,00:37:37.900,-118,7.33
462,00:37:37.900,-115,7.17
463,00:37:37.900,-114,4.09
464,00:37:37.900,-112,0.92
465,00:37:38.000,-112,0.13
466,00:37:38.000,-111,1.41
467,00:37:38.000,-110,1.91
468,00:37:38.000,-108,3.54
469,00:37:38.000,-106,5.78
470,00:37:38.100,-104,7.92
471,00:37:38.100,-101,8.67
472,00:37:38.100,-99,8.47
473,00:37:38.200,-95,8.35
474,00:37:38.200,-93,8.28
475,00:37:38.200,-91,7.36
476,00:37:38.200,-89,6.03
477,00:37:38.200,-88,6.28
478,00:37:38.200,-87,10.82
479,00:37:38.200,-87,7.67
480,00:37:38.300,-87,-12.65
481,00:37:38.300,-88,2.72
482,00:37:38.300,-89,11.91
483,00:37:38.300,-90,15.05
484,00:37:38.400,-89,13.1
485,00:37:38.400,-91,13.06
486,00:37:38.400,-90,11.59
487,00:37:38.400,-90,9.29
488,00:37:38.500,-90,9.88
489,00:37:38.500,-93,11.66
490,00:37:38.500,-99,16.22
491,00:37:38.500,-107,27.04
492,00:37:38.500,-117,34.85
493,00:37:38.500,-129,32.62
494,00:37:38.500,-138,20.31
495,00:37:38.600,-147,0.07
496,00:37:38.600,-152,-19.58
497,00:37:38.600,-155,-24.99
498,00:37:38.700,-153,-21.08
499,00:37:38.700,-151,-21.53
500,00:37:38.700,-145,-11.27
501,00:37:38.700,-137,-22.69
502,00:37:38.700,-132,-30.47
503,00:37:38.700,-127,-3.86
504,00:37:38.800,-125,-6.26
505,00:37:38.800,-122,-3.62
506,00:37:38.800,-118,-0.32
507,00:37:38.800,-115,8.05
508,00:37:38.900,-111,13.61
509,00:37:38.900,-108,15.4
510,00:37:38.900,-105,12.75
511,00:37:38.900,-102,15.68
512,00:37:38.900,-100,20.74
513,00:37:38.900,-98,27.56
514,00:37:38.900,-95,42.3
515,00:37:39.000,-93,59.46
516,00:37:39.000,-93,63.36
517,00:37:39.000,-91,56.9
518,00:37:39.000,-90,34.86
519,00:37:39.100,-89,-25.86
520,00:37:39.100,-88,-52.14
521,00:37:39.100,-87,-46.59
522,00:37:39.100,-86,-41.11
523,00:37:39.200,-85,-32.07
524,00:37:39.200,-86,-9.07
525,00:37:39.200,-85,-37.99
526,00:37:39.200,-85,-45.06
527,00:37:39.200,-87,-37.84
528,00:37:39.200,-88,-33.95
529,00:37:39.200,-90,-27.61
530,00:37:39.300,-89,-17.77
531,00:37:39.300,-90,-4.66
532,00:37:39.300,-89,6.94
533,00:37:39.300,-88,10.2
534,00:37:39.400,-85,12.07
535,00:37:39.400,-86,17.31
536,00:37:39.400,-90,22.93
537,00:37:39.400,-97,24.5
538,00:37:39.400,-106,18.7
539,00:37:39.400,-114,7.95
540,00:37:39.500,-120,0.65
541,00:37:39.500,-126,-2.59
542,00:37:39.500,-129,-5.62
543,00:37:39.500,-127,-7.1
544,00:37:39.500,-125,-1.53
545,00:37:39.600,-120,10.27
546,00:37:39.600,-116,-15.49
547,00:37:39.600,-112,7.74
548,00:37:39.700,-110,14.73
549,00:37:39.700,-109,13.11
550,00:37:39.700,-108,16.07
551,00:37:39.700,-106,18.57
552,00:37:39.700,-105,18.74
553,00:37:39.700,-105,17.34
554,00:37:39.800,-102,17.84
555,00:37:39.800,-103,20.24
556,00:37:39.800,-102,25.82
557,00:37:39.800,-103,31.57
558,00:37:39.900,-104,33.83
559,00:37:39.900,-106,27.53
560,00:37:39.900,-110,13.92
561,00:37:39.900,-113,0.28
562,00:37:39.900,-113,-9.94
563,00:37:39.900,-113,-9.98
564,00:37:39.900,-110,-11.15
565,00:37:40.000,-108,-10.76
566,00:37:40.000,-106,-8.38
567,00:37:40.000,-103,5.27
568,00:37:40.000,-102,-2.46
569,00:37:40.100,-101,-15.04
570,00:37:40.100,-100,-5.94
571,00:37:40.100,-100,-2.93
572,00:37:40.100,-100,-1.53
573,00:37:40.100,-102,0.96
574,00:37:40.100,-100,4.07
575,00:37:40.200,-99,6.92
576,00:37:40.200,-99,4.08
577,00:37:40.200,-99,6.09
578,00:37:40.200,-103,10.23
579,00:37:40.300,-112,14.11
580,00:37:40.300,-122,13.15
581,00:37:40.300,-132,7.43
582,00:37:40.300,-138,-7.21
583,00:37:40.300,-142,-20.94
584,00:37:40.300,-145,-13.61
585,00:37:40.400,-144,-6.83
586,00:37:40.400,-141,-6.37
587,00:37:40.400,-138,8.84
588,00:37:40.400,-132,5.01
589,00:37:40.500,-128,-26.55
590,00:37:40.500,-124,-6.48
591,00:37:40.500,-122,-9.07
592,00:37:40.500,-120,-9.04
593,00:37:40.600,-117,-7.02
594,00:37:40.600,-114,-0.38
595,00:37:40.600,-110,5.85
596,00:37:40.600,-108,7.52
597,00:37:40.600,-104,6.9
598,00:37:40.600,-103,11.42
599,00:37:40.700,-104,19.09
600,00:37:40.700,-106,26.14
601,00:37:40.700,-112,23.28
602,00:37:40.700,-116,13.1
603,00:37:40.700,-118,1.12
604,00:37:40.700,-118,6.18
605,00:37:40.800,-114,12.5
606,00:37:40.800,-110,19.23
607,00:37:40.800,-107,9.24
608,00:37:40.800,-107,-15.8
609,00:37:40.900,-105,0.7
610,00:37:40.900,-103,-11.81
611,00:37:40.900,-103,-19.88
612,00:37:40.900,-101,-16.38
613,00:37:40.900,-98,-0.17
614,00:37:40.900,-98,18.26
615,00:37:41.000,-98,30.24
616,00:37:41.000,-97,45.85
617,00:37:41.000,-97,36.3
618,00:37:41.000,-97,-45.33
619,00:37:41.100,-98,-0.14
620,00:37:41.100,-101,146.86
621,00:37:41.100,-105,12.63
622,00:37:41.100,-110,-44.99
623,00:37:41.100,-113,-34.56
624,00:37:41.100,-112,-0.7
625,00:37:41.200,-110,39.14
626,00:37:41.200,-109,0.15
627,00:37:41.200,-106,-51.15
628,00:37:41.200,-105,-42.46
629,00:37:41.300,-104,-47.23
630,00:37:41.300,-104,-53.95
631,00:37:41.300,-102,-49.62
632,00:37:41.300,-101,-42.39
633,00:37:41.400,-99,-26.25
634,00:37:41.400,-96,-6.25
635,00:37:41.400,-93,1.95
636,00:37:41.400,-93,8.05
637,00:37:41.400,-94,13.52
638,00:37:41.400,-91,14.81
639,00:37:41.400,-88,11.33
640,00:37:41.500,-85,9.91
641,00:37:41.500,-84,12.12
642,00:37:41.500,-81,13.92
643,00:37:41.500,-79,16.07
644,00:37:41.500,-79,18.22
645,00:37:41.600,-78,22.54
646,00:37:41.600,-79,16.53
647,00:37:41.600,-79,-13.88
648,00:37:41.700,-80,-2.27
649,00:37:41.700,-81,3.85
650,00:37:41.700,-82,8.41
651,00:37:41.700,-84,12.24
652,00:37:41.700,-84,15.41
653,00:37:41.700,-87,16.11
654,00:37:41.700,-93,16.07
655,00:37:41.800,-106,18.86
656,00:37:41.800,-124,22.73
657,00:37:41.800,-140,24.54
658,00:37:41.800,-152,26.22
659,00:37:41.900,-161,28.26
660,00:37:41.900,-170,28.17
661,00:37:41.900,-175,22.75
662,00:37:41.900,-178,13.92
663,00:37:42.000,-177,8.25
664,00:37:42.000,-174,3.86
665,00:37:42.000,-168,-0.01
666,00:37:42.000,-160,-0.47
667,00:37:42.000,-153,-1.67
668,00:37:42.000,-147,-5.87
669,00:37:42.000,-143,-17.78
670,00:37:42.100,-139,-21.62
671,00:37:42.100,-136,1.71
672,00:37:42.100,-132,18.19
673,00:37:42.100,-127,11.71
674,00:37:42.100,-124,2.11
675,00:37:42.200,-118,-10.07
676,00:37:42.200,-113,-44.9
677,00:37:42.200,-110,-56.25
678,00:37:42.200,-106,-23.75
679,00:37:42.300,-103,21.44
680,00:37:42.300,-100,56.42
681,00:37:42.300,-96,86.15
682,00:37:42.300,-90,77.33
683,00:37:42.300,-86,16.41
684,00:37:42.400,-84,6.48
685,00:37:42.400,-81,7.47
686,00:37:42.400,-79,3.84
687,00:37:42.400,-78,-1.83
688,00:37:42.400,-78,-5.43
689,00:37:42.500,-77,-3.84
690,00:37:42.500,-76,-0.07
691,00:37:42.500,-77,3.85
692,00:37:42.500,-79,7.98
693,00:37:42.500,-85,8.45
694,00:37:42.500,-95,7.96
695,00:37:42.600,-106,6.02
696,00:37:42.600,-114,-2.02
697,00:37:42.600,-122,-12.07
698,00:37:42.600,-128,-20.5
699,00:37:42.700,-131,-20.21
700,00:37:42.700,-134,-15.14
701,00:37:42.700,-134,-8.96
702,00:37:42.700,-132,-7.94
703,00:37:42.700,-126,-8.34
704,00:37:42.700,-120,-7.35
705,00:37:42.800,-116,-5.54
706,00:37:42.800,-113,-2.83
707,00:37:42.800,-113,1.93
708,00:37:42.800,-112,5.17
709,00:37:42.900,-111,6.85
710,00:37:42.900,-111,10.31
711,00:37:42.900,-111,10.6
712,00:37:42.900,-110,9.17
713,00:37:42.900,-107,10.37
714,00:37:43.000,-103,10.86
715,00:37:43.000,-100,9.08
716,00:37:43.000,-96,8.75
717,00:37:43.000,-95,8.81
718,00:37:43.000,-93,10.7
719,00:37:43.000,-91,22.65
720,00:37:43.100,-90,14.51
721,00:37:43.100,-91,-15.63
722,00:37:43.100,-91,2.86
723,00:37:43.100,-90,4.41
724,00:37:43.200,-90,4.22
725,00:37:43.200,-90,3.82
726,00:37:43.200,-90,3.87
727,00:37:43.200,-91,6.69
728,00:37:43.200,-93,11.77
729,00:37:43.200,-93,21.01
730,00:37:43.300,-98,26.22
731,00:37:43.300,-107,26.63
732,00:37:43.300,-119,25.32
733,00:37:43.300,-130,20.27
734,00:37:43.400,-139,5.13
735,00:37:43.400,-144,-12.2
736,00:37:43.400,-151,-21.23
737,00:37:43.400,-151,-21.7
738,00:37:43.400,-150,-19.83
739,00:37:43.500,-148,-15.45
740,00:37:43.500,-147,-12.12
741,00:37:43.500,-140,-9.44
742,00:37:43.500,-135,-2.22
743,00:37:43.500,-131,-14.34
744,00:37:43.500,-126,-19.84
745,00:37:43.600,-122,2.32
746,00:37:43.600,-118,12.36
747,00:37:43.600,-117,37.52
748,00:37:43.600,-115,53.83
749,00:37:43.700,-114,53.95
750,00:37:43.700,-111,47.29
751,00:37:43.700,-108,38.3
752,00:37:43.700,-104,32.26
753,00:37:43.700,-100,37.55
754,00:37:43.800,-98,46.58
755,00:37:43.800,-97,45.65
756,00:37:43.800,-99,40.13
757,00:37:43.800,-101,19.52
758,00:37:43.800,-103,-5.99
759,00:37:43.900,-106,-28.21
760,00:37:43.900,-104,-40.04
761,00:37:43.900,-102,-40.01
762,00:37:43.900,-99,-35.63
763,00:37:44.000,-95,-31.24
764,00:37:44.000,-95,-26.41
765,00:37:44.000,-94,-23.77
766,00:37:44.000,-94,-17.85
767,00:37:44.000,-96,0.26
768,00:37:44.000,-96,-4.11
769,00:37:44.000,-95,-24.79
770,00:37:44.100,-96,-11.22
771,00:37:44.100,-97,-7.7
772,00:37:44.100,-96,-7.34
773,00:37:44.100,-95,-9.68
774,00:37:44.100,-94,-10.17
775,00:37:44.200,-91,-6.29
776,00:37:44.200,-89,-5.36
777,00:37:44.200,-88,-5.91
778,00:37:44.200,-89,-1.19
779,00:37:44.200,-93,16.05
780,00:37:44.300,-100,41.96
781,00:37:44.300,-109,25.14
782,00:37:44.300,-118,0.9
783,00:37:44.300,-123,-28.59
784,00:37:44.300,-126,-46.24
785,00:37:44.400,-128,-46.79
786,00:37:44.400,-130,-37.72
787,00:37:44.400,-129,-9.23
788,00:37:44.400,-127,44.35
789,00:37:44.500,-121,-22.15
790,00:37:44.500,-116,-10.55
791,00:37:44.500,-112,-8.17
792,00:37:44.500,-110,-12.85
793,00:37:44.500,-109,-17.29
794,00:37:44.600,-110,-12.82
795,00:37:44.600,-110,1.07
796,00:37:44.600,-107,19.92
797,00:37:44.600,-106,25.72
798,00:37:44.600,-103,28.7
799,00:37:44.700,-101,40.42
800,00:37:44.700,-100,55.05
801,00:37:44.700,-101,54.34
802,00:37:44.700,-104,41.8
803,00:37:44.700,-109,5.55
