,Time,PLETH,II
802,20:56:27.377,-55,-30.74
803,20:56:27.377,-57,-29.45
804,20:56:27.412,-58,-25.17
805,20:56:27.412,-60,-17.53
806,20:56:27.461,-61,-10.67
807,20:56:27.461,-69,-4.78
808,20:56:27.495,-107,-0.63
809,20:56:27.495,-176,-1.3
810,20:56:27.529,-231,-4.75
811,20:56:27.563,-258,-6.92
812,20:56:27.563,-263,-7.72
813,20:56:27.611,-253,-7.81
814,20:56:27.611,-233,-6.87
815,20:56:27.646,-208,-5.38
816,20:56:27.646,-183,-2.69
817,20:56:27.695,-161,0.06
818,20:56:27.695,-143,1.98
819,20:56:27.695,-129,3.82
820,20:56:27.729,-118,5.3
821,20:56:27.762,-106,6.88
822,20:56:27.762,-93,8.24
823,20:56:27.797,-83,9.43
824,20:56:27.797,-78,10.21
825,20:56:27.844,-78,9.88
826,20:56:27.844,-84,9.43
827,20:56:27.879,-89,9.34
828,20:56:27.879,-91,10.58
829,20:56:27.912,-92,11.63
830,20:56:27.912,-91,10.45
831,20:56:27.946,-87,8.7
832,20:56:27.979,-80,7.25
833,20:56:27.979,-74,4.99
834,20:56:28.026,-69,2.89
835,20:56:28.026,-65,1.85
836,20:56:28.061,-61,-3.16
837,20:56:28.061,-58,-14.78
838,20:56:28.112,-58,81.36
839,20:56:28.112,-56,78.3
840,20:56:28.150,-57,36.96
841,20:56:28.150,-58,-23.16
842,20:56:28.183,-61,-38.72
843,20:56:28.183,-60,-37.5
844,20:56:28.229,-61,-36.82
845,20:56:28.229,-61,-33.11
846,20:56:28.278,-62,-25.15
847,20:56:28.278,-65,-14.11
848,20:56:28.278,-86,-5.32
849,20:56:28.312,-149,-3.93
850,20:56:28.345,-213,-8.21
851,20:56:28.345,-248,-14.1
852,20:56:28.393,-259,-16.61
853,20:56:28.393,-255,-15.48
854,20:56:28.393,-238,-12.84
855,20:56:28.429,-214,-9.47
856,20:56:28.478,-187,-5.09
857,20:56:28.478,-164,-0.44
858,20:56:28.478,-143,3.62
859,20:56:28.528,-127,5.68
860,20:56:28.528,-112,6.61
861,20:56:28.562,-99,8.07
862,20:56:28.562,-87,9.66
863,20:56:28.611,-76,11.73
864,20:56:28.611,-69,12.86
865,20:56:28.645,-68,13.54
866,20:56:28.645,-72,13.66
867,20:56:28.679,-75,12.62
868,20:56:28.679,-80,11.72
869,20:56:28.717,-83,12.3
870,20:56:28.717,-85,14.59
871,20:56:28.762,-83,15.67
872,20:56:28.762,-81,13.98
873,20:56:28.795,-77,12.39
874,20:56:28.795,-72,11.29
875,20:56:28.829,-68,10.6
876,20:56:28.829,-66,10.17
877,20:56:28.878,-62,10.13
878,20:56:28.878,-60,6.39
879,20:56:28.926,-58,5.52
880,20:56:28.926,-57,52.81
881,20:56:28.960,-59,66.32
882,20:56:28.960,-60,24.93
883,20:56:29.010,-62,-15.6
884,20:56:29.010,-62,-25.06
885,20:56:29.010,-63,-25.02
886,20:56:29.045,-66,-22.27
887,20:56:29.079,-67,-17.36
888,20:56:29.079,-67,-8.24
889,20:56:29.112,-72,4.09
890,20:56:29.112,-99,9.19
891,20:56:29.161,-168,6.41
892,20:56:29.161,-231,0.39
893,20:56:29.197,-265,-4.93
894,20:56:29.197,-275,-7.52
895,20:56:29.230,-269,-7.73
896,20:56:29.230,-250,-7.5
897,20:56:29.278,-227,-7.12
898,20:56:29.278,-201,-6.87
899,20:56:29.312,-177,-6.3
900,20:56:29.361,-156,-5.42
901,20:56:29.361,-139,-4.42
902,20:56:29.361,-123,-2.84
903,20:56:29.395,-109,-0.87
904,20:56:29.395,-95,1.7
905,20:56:29.442,-83,3.65
906,20:56:29.442,-74,4.14
907,20:56:29.488,-72,3.52
908,20:56:29.488,-74,3.38
909,20:56:29.525,-77,3.73
910,20:56:29.525,-81,5.38
911,20:56:29.559,-83,6.35
912,20:56:29.559,-83,4.12
913,20:56:29.593,-79,2.44
914,20:56:29.593,-73,1.63
915,20:56:29.628,-69,1.15
916,20:56:29.662,-64,0.86
917,20:56:29.662,-59,0.89
918,20:56:29.711,-55,-3.29
919,20:56:29.711,-52,0.57
920,20:56:29.711,-51,60.43
921,20:56:29.746,-50,57.46
922,20:56:29.793,-51,23.36
923,20:56:29.793,-51,-20.81
924,20:56:29.793,-52,-27.68
925,20:56:29.829,-51,-25.46
926,20:56:29.829,-53,-21.63
927,20:56:29.878,-55,-14.06
928,20:56:29.878,-59,-1.43
929,20:56:29.928,-68,9.16
930,20:56:29.928,-100,12.84
931,20:56:29.963,-170,9.92
932,20:56:29.963,-230,2.45
933,20:56:30.012,-262,-7.57
934,20:56:30.012,-268,-12.69
935,20:56:30.012,-258,-12.85
936,20:56:30.045,-238,-12.2
937,20:56:30.094,-212,-11.26
938,20:56:30.094,-183,-9.78
939,20:56:30.094,-159,-7.15
940,20:56:30.129,-139,-4.58
941,20:56:30.129,-122,-1.3
942,20:56:30.178,-109,0.9
943,20:56:30.178,-98,2.88
944,20:56:30.228,-87,4.77
945,20:56:30.228,-78,6.29
946,20:56:30.264,-73,7.2
947,20:56:30.264,-77,7.44
948,20:56:30.299,-84,7.58
949,20:56:30.299,-92,7.87
950,20:56:30.335,-98,9.61
951,20:56:30.335,-99,12.11
952,20:56:30.369,-97,13.1
953,20:56:30.425,-92,12.76
954,20:56:30.425,-85,12.82
955,20:56:30.425,-77,12.65
956,20:56:30.460,-71,12.17
957,20:56:30.460,-64,11.76
958,20:56:30.495,-60,10.32
959,20:56:30.495,-58,2.56
960,20:56:30.528,-57,71.1
961,20:56:30.576,-58,93.9
962,20:56:30.576,-58,38.52
963,20:56:30.576,-58,-15.43
964,20:56:30.623,-59,-33.17
965,20:56:30.623,-60,-33.05
966,20:56:30.670,-62,-30.06
967,20:56:30.670,-62,-25.42
968,20:56:30.670,-63,-17.25
969,20:56:30.716,-67,-6.98
970,20:56:30.716,-85,0.37
971,20:56:30.763,-147,0.73
972,20:56:30.763,-214,-4.09
973,20:56:30.798,-257,-10.53
974,20:56:30.798,-272,-15.5
975,20:56:30.835,-270,-16.26
976,20:56:30.835,-255,-15.43
977,20:56:30.882,-231,-13.74
978,20:56:30.882,-205,-10.91
979,20:56:30.928,-179,-8.3
980,20:56:30.928,-157,-5.45
981,20:56:30.975,-140,-2.85
982,20:56:30.975,-127,-0.92
983,20:56:30.975,-114,1.28
984,20:56:31.022,-102,3.04
985,20:56:31.022,-89,4.79
986,20:56:31.069,-79,5.9
987,20:56:31.069,-74,6.56
988,20:56:31.115,-74,7.23
989,20:56:31.115,-77,7.68
990,20:56:31.115,-82,8.68
991,20:56:31.162,-83,10.99
992,20:56:31.162,-82,12.94
993,20:56:31.208,-80,10.57
994,20:56:31.208,-76,8.16
995,20:56:31.255,-69,6.59
996,20:56:31.255,-64,5.69
997,20:56:31.255,-59,5.17
998,20:56:31.292,-57,5.13
999,20:56:31.292,-53,1.3
1000,20:56:31.328,-51,-3.65
1001,20:56:31.363,-51,69.13
1002,20:56:31.363,-51,78.76
1003,20:56:31.411,-53,31.54
1004,20:56:31.411,-55,-17.81
1005,20:56:31.411,-57,-30.76
1006,20:56:31.445,-58,-30.24
1007,20:56:31.478,-59,-27.18
1008,20:56:31.478,-59,-21.62
1009,20:56:31.528,-61,-11.42
1010,20:56:31.528,-63,0.27
1011,20:56:31.561,-83,5.85
1012,20:56:31.561,-148,5.39
1013,20:56:31.611,-213,1.16
1014,20:56:31.611,-252,-5.55
1015,20:56:31.611,-264,-10.0
1016,20:56:31.660,-260,-10.5
1017,20:56:31.660,-245,-9.97
1018,20:56:31.710,-225,-9.4
1019,20:56:31.710,-200,-8.79
1020,20:56:31.710,-176,-7.87
1021,20:56:31.743,-156,-6.41
1022,20:56:31.776,-139,-4.59
1023,20:56:31.776,-123,-3.13
1024,20:56:31.829,-108,-1.19
1025,20:56:31.829,-92,1.24
1026,20:56:31.829,-77,2.99
1027,20:56:31.864,-70,4.75
1028,20:56:31.899,-68,5.53
1029,20:56:31.899,-71,5.97
1030,20:56:31.940,-77,6.48
1031,20:56:31.940,-84,7.07
1032,20:56:31.977,-89,8.42
1033,20:56:31.977,-91,8.57
1034,20:56:32.027,-90,7.13
1035,20:56:32.027,-86,6.03
1036,20:56:32.064,-81,4.93
1037,20:56:32.064,-74,2.73
1038,20:56:32.114,-68,0.83
1039,20:56:32.114,-65,0.2
1040,20:56:32.114,-62,-7.07
1041,20:56:32.162,-60,11.61
1042,20:56:32.162,-59,94.19
1043,20:56:32.212,-59,50.84
1044,20:56:32.212,-60,3.12
1045,20:56:32.212,-59,-26.69
1046,20:56:32.246,-59,-29.31
1047,20:56:32.246,-59,-28.13
1048,20:56:32.294,-60,-24.2
1049,20:56:32.294,-60,-18.86
1050,20:56:32.344,-61,-11.53
1051,20:56:32.344,-70,-4.08
1052,20:56:32.379,-111,-1.21
1053,20:56:32.379,-186,-4.33
1054,20:56:32.417,-242,-9.85
1055,20:56:32.417,-269,-14.4
1056,20:56:32.461,-275,-15.67
1057,20:56:32.461,-264,-14.27
1058,20:56:32.511,-245,-12.81
1059,20:56:32.511,-218,-9.59
1060,20:56:32.511,-192,-6.21
1061,20:56:32.561,-169,-2.31
1062,20:56:32.561,-151,0.07
1063,20:56:32.608,-135,1.26
1064,20:56:32.608,-121,3.24
1065,20:56:32.608,-108,4.91
1066,20:56:32.645,-95,6.65
1067,20:56:32.678,-85,7.79
1068,20:56:32.678,-79,9.11
1069,20:56:32.712,-77,10.0
1070,20:56:32.712,-81,11.13
1071,20:56:32.759,-85,11.95
1072,20:56:32.759,-89,13.3
1073,20:56:32.793,-90,15.8
1074,20:56:32.793,-87,19.72
1075,20:56:32.842,-83,20.26
1076,20:56:32.842,-77,17.91
1077,20:56:32.875,-73,15.79
1078,20:56:32.875,-67,14.41
1079,20:56:32.909,-62,13.27
1080,20:56:32.909,-57,12.88
1081,20:56:32.960,-54,12.13
1082,20:56:32.960,-50,4.36
1083,20:56:32.995,-51,38.13
1084,20:56:32.995,-52,103.23
1085,20:56:33.045,-52,47.61
1086,20:56:33.045,-55,-0.53
1087,20:56:33.045,-56,-23.04
1088,20:56:33.078,-58,-23.77
1089,20:56:33.128,-60,-21.61
1090,20:56:33.128,-62,-16.55
1091,20:56:33.128,-64,-9.63
1092,20:56:33.162,-65,-0.14
1093,20:56:33.196,-74,7.12
1094,20:56:33.196,-117,8.19
1095,20:56:33.245,-193,4.89
1096,20:56:33.245,-247,-1.84
1097,20:56:33.245,-271,-7.68
1098,20:56:33.290,-274,-10.47
1099,20:56:33.290,-262,-10.26
1100,20:56:33.325,-240,-9.86
1101,20:56:33.376,-212,-9.11
1102,20:56:33.376,-185,-7.81
1103,20:56:33.376,-160,-5.93
1104,20:56:33.409,-141,-4.36
1105,20:56:33.409,-125,-3.28
1106,20:56:33.445,-114,-2.29
1107,20:56:33.485,-99,-1.07
1108,20:56:33.485,-86,-0.18
1109,20:56:33.528,-77,0.42
1110,20:56:33.528,-74,1.32
1111,20:56:33.528,-75,1.49
1112,20:56:33.577,-81,2.03
1113,20:56:33.577,-88,3.28
1114,20:56:33.612,-93,6.49
1115,20:56:33.612,-94,8.49
1116,20:56:33.661,-93,5.79
1117,20:56:33.661,-88,3.55
1118,20:56:33.695,-82,2.96
1119,20:56:33.695,-76,2.67
1120,20:56:33.745,-69,2.25
1121,20:56:33.745,-63,1.74
1122,20:56:33.745,-57,-4.27
1123,20:56:33.794,-52,-2.8
1124,20:56:33.794,-52,49.11
1125,20:56:33.844,-52,55.8
1126,20:56:33.844,-53,19.77
1127,20:56:33.880,-54,-24.48
1128,20:56:33.880,-54,-34.99
1129,20:56:33.927,-55,-33.03
1130,20:56:33.927,-59,-28.43
1131,20:56:33.927,-62,-21.03
1132,20:56:33.962,-66,-10.03
1133,20:56:33.996,-70,1.82
1134,20:56:33.996,-99,7.73
1135,20:56:34.045,-169,5.12
1136,20:56:34.045,-231,-0.32
1137,20:56:34.045,-263,-5.64
1138,20:56:34.093,-271,-8.87
1139,20:56:34.093,-262,-8.93
1140,20:56:34.142,-243,-8.01
1141,20:56:34.142,-218,-7.14
1142,20:56:34.195,-192,-5.46
1143,20:56:34.195,-167,-3.48
1144,20:56:34.195,-147,-1.98
1145,20:56:34.244,-130,-0.35
1146,20:56:34.244,-117,1.41
1147,20:56:34.279,-103,3.28
1148,20:56:34.279,-92,4.9
1149,20:56:34.327,-82,6.28
1150,20:56:34.327,-76,7.47
1151,20:56:34.327,-74,7.94
1152,20:56:34.374,-77,8.22
1153,20:56:34.374,-82,8.62
1154,20:56:34.409,-87,9.95
1155,20:56:34.409,-89,11.49
1156,20:56:34.443,-88,10.77
1157,20:56:34.492,-84,9.5
1158,20:56:34.492,-79,8.23
1159,20:56:34.492,-72,7.29
1160,20:56:34.542,-66,6.66
1161,20:56:34.542,-61,6.23
1162,20:56:34.542,-57,3.44
1163,20:56:34.576,-55,-7.5
1164,20:56:34.609,-53,79.31
1165,20:56:34.609,-54,83.54
1166,20:56:34.659,-54,43.9
1167,20:56:34.659,-54,-11.73
1168,20:56:34.692,-56,-25.8
1169,20:56:34.692,-57,-25.24
1170,20:56:34.742,-59,-23.0
1171,20:56:34.742,-61,-18.65
1172,20:56:34.777,-61,-10.65
1173,20:56:34.777,-65,-0.27
1174,20:56:34.826,-82,7.88
1175,20:56:34.826,-143,7.36
1176,20:56:34.826,-212,2.93
1177,20:56:34.862,-253,-4.77
1178,20:56:34.894,-266,-9.3
1179,20:56:34.894,-262,-11.15
1180,20:56:34.944,-247,-10.68
1181,20:56:34.944,-227,-9.53
1182,20:56:34.979,-203,-7.28
1183,20:56:34.979,-180,-5.12
1184,20:56:35.028,-160,-2.56
1185,20:56:35.028,-142,0.7
1186,20:56:35.028,-127,2.89
1187,20:56:35.062,-114,4.1
1188,20:56:35.111,-101,5.08
1189,20:56:35.111,-88,5.66
1190,20:56:35.111,-78,6.28
1191,20:56:35.145,-72,5.96
1192,20:56:35.145,-73,6.19
1193,20:56:35.194,-77,6.35
1194,20:56:35.194,-80,6.63
1195,20:56:35.228,-82,7.87
1196,20:56:35.228,-82,10.16
1197,20:56:35.278,-78,10.73
1198,20:56:35.278,-75,9.18
1199,20:56:35.312,-70,8.53
1200,20:56:35.312,-65,7.86
1201,20:56:35.346,-61,7.14
1202,20:56:35.346,-57,6.62
1203,20:56:35.394,-55,4.65
1204,20:56:35.394,-52,-5.68
1205,20:56:35.428,-51,67.24
1206,20:56:35.428,-51,82.11
1207,20:56:35.461,-52,37.7
1208,20:56:35.495,-54,-12.28
1209,20:56:35.495,-55,-27.41
1210,20:56:35.544,-54,-27.12
1211,20:56:35.544,-56,-24.96
1212,20:56:35.544,-55,-20.69
1213,20:56:35.578,-55,-12.28
1214,20:56:35.619,-57,-0.3
1215,20:56:35.619,-70,6.91
1216,20:56:35.653,-118,6.39
1217,20:56:35.653,-192,2.38
1218,20:56:35.692,-243,-4.39
1219,20:56:35.692,-264,-9.46
1220,20:56:35.741,-266,-9.74
1221,20:56:35.741,-252,-9.13
1222,20:56:35.775,-232,-8.22
1223,20:56:35.775,-206,-6.5
1224,20:56:35.811,-179,-4.8
1225,20:56:35.811,-156,-3.24
1226,20:56:35.845,-137,-1.87
1227,20:56:35.845,-120,-0.65
1228,20:56:35.894,-106,0.46
1229,20:56:35.894,-92,1.21
1230,20:56:35.928,-80,1.96
1231,20:56:35.928,-72,2.74
1232,20:56:35.961,-70,3.81
1233,20:56:35.996,-71,4.65
1234,20:56:35.996,-76,5.51
1235,20:56:36.043,-83,8.45
1236,20:56:36.043,-87,12.91
1237,20:56:36.043,-89,14.28
1238,20:56:36.076,-86,11.23
1239,20:56:36.109,-82,9.13
1240,20:56:36.109,-77,7.18
1241,20:56:36.145,-72,4.92
1242,20:56:36.145,-67,3.47
1243,20:56:36.194,-65,2.29
1244,20:56:36.194,-62,-7.87
1245,20:56:36.228,-59,55.42
1246,20:56:36.228,-56,91.74
1247,20:56:36.263,-55,39.58
1248,20:56:36.295,-55,-11.53
1249,20:56:36.295,-56,-34.2
1250,20:56:36.344,-57,-34.05
1251,20:56:36.344,-58,-31.41
1252,20:56:36.344,-60,-26.3
1253,20:56:36.378,-61,-18.0
1254,20:56:36.411,-64,-6.66
1255,20:56:36.411,-76,3.83
1256,20:56:36.445,-122,7.7
1257,20:56:36.445,-195,5.33
1258,20:56:36.478,-247,0.51
1259,20:56:36.526,-270,-3.54
1260,20:56:36.526,-271,-5.16
1261,20:56:36.526,-261,-5.48
1262,20:56:36.561,-238,-5.34
1263,20:56:36.595,-212,-4.31
1264,20:56:36.595,-186,-3.98
1265,20:56:36.631,-163,-4.21
1266,20:56:36.631,-144,-4.36
1267,20:56:36.667,-128,-5.18
1268,20:56:36.667,-115,-5.35
1269,20:56:36.727,-101,-5.46
1270,20:56:36.727,-90,-5.07
1271,20:56:36.727,-81,-4.38
1272,20:56:36.777,-76,-3.17
1273,20:56:36.777,-76,-1.93
1274,20:56:36.827,-79,-0.62
1275,20:56:36.827,-84,3.53
1276,20:56:36.827,-88,9.48
1277,20:56:36.876,-89,10.24
1278,20:56:36.876,-88,8.32
1279,20:56:36.925,-83,7.49
1280,20:56:36.925,-77,6.73
1281,20:56:36.925,-71,6.53
1282,20:56:36.959,-66,6.63
1283,20:56:36.992,-61,6.32
1284,20:56:36.992,-59,0.75
1285,20:56:37.042,-57,47.66
1286,20:56:37.042,-56,93.11
1287,20:56:37.042,-56,38.2
1288,20:56:37.088,-56,-5.16
1289,20:56:37.088,-57,-20.96
1290,20:56:37.126,-58,-20.99
1291,20:56:37.126,-60,-18.92
1292,20:56:37.160,-61,-14.34
1293,20:56:37.196,-62,-6.42
1294,20:56:37.196,-65,4.36
1295,20:56:37.244,-79,12.82
1296,20:56:37.244,-132,13.52
1297,20:56:37.244,-204,8.52
1298,20:56:37.278,-250,0.23
1299,20:56:37.311,-268,-6.69
1300,20:56:37.311,-266,-7.98
1301,20:56:37.360,-254,-7.99
1302,20:56:37.360,-234,-6.83
1303,20:56:37.395,-209,-5.73
1304,20:56:37.395,-186,-4.38
1305,20:56:37.428,-163,-3.38
1306,20:56:37.428,-146,-2.71
1307,20:56:37.476,-130,-2.0
1308,20:56:37.476,-116,-1.51
1309,20:56:37.511,-102,-0.01
1310,20:56:37.511,-87,1.36
1311,20:56:37.545,-76,2.43
1312,20:56:37.545,-70,3.16
1313,20:56:37.578,-71,2.85
1314,20:56:37.627,-73,2.66
1315,20:56:37.627,-77,2.73
1316,20:56:37.627,-79,3.79
1317,20:56:37.661,-80,4.7
1318,20:56:37.661,-78,3.83
1319,20:56:37.697,-75,2.41
1320,20:56:37.733,-70,1.18
1321,20:56:37.733,-65,0.27
1322,20:56:37.778,-61,-0.63
1323,20:56:37.778,-57,-0.73
1324,20:56:37.828,-53,-3.6
1325,20:56:37.828,-51,-11.78
1326,20:56:37.828,-50,69.51
1327,20:56:37.862,-51,77.12
1328,20:56:37.862,-52,35.26
1329,20:56:37.911,-52,-17.94
1330,20:56:37.911,-54,-31.75
1331,20:56:37.957,-55,-30.54
1332,20:56:37.957,-55,-28.06
1333,20:56:37.992,-56,-21.87
1334,20:56:37.992,-57,-11.8
1335,20:56:38.039,-59,-1.68
1336,20:56:38.039,-75,4.3
1337,20:56:38.075,-128,5.78
1338,20:56:38.075,-201,1.35
1339,20:56:38.109,-247,-3.41
1340,20:56:38.109,-266,-5.63
1341,20:56:38.142,-266,-5.78
1342,20:56:38.142,-252,-4.35
1343,20:56:38.177,-230,-3.32
1344,20:56:38.212,-204,-2.35
1345,20:56:38.212,-178,-0.86
1346,20:56:38.245,-155,1.2
1347,20:56:38.245,-136,3.48
1348,20:56:38.294,-121,5.11
1349,20:56:38.294,-106,6.45
1350,20:56:38.328,-93,7.27
1351,20:56:38.328,-81,8.06
1352,20:56:38.361,-73,8.31
1353,20:56:38.361,-70,8.01
1354,20:56:38.410,-71,7.81
1355,20:56:38.410,-77,8.39
1356,20:56:38.443,-83,9.68
1357,20:56:38.443,-85,9.27
1358,20:56:38.478,-85,6.99
1359,20:56:38.511,-84,5.75
1360,20:56:38.511,-81,4.92
1361,20:56:38.545,-76,4.38
1362,20:56:38.545,-72,4.04
1363,20:56:38.594,-68,3.59
1364,20:56:38.594,-64,-3.05
1365,20:56:38.628,-62,44.07
1366,20:56:38.628,-60,90.95
1367,20:56:38.677,-60,40.19
1368,20:56:38.677,-58,-7.88
1369,20:56:38.711,-59,-28.38
1370,20:56:38.711,-59,-28.84
1371,20:56:38.745,-60,-27.59
1372,20:56:38.745,-60,-24.12
1373,20:56:38.784,-61,-17.85
1374,20:56:38.784,-62,-7.72
1375,20:56:38.828,-73,1.77
1376,20:56:38.828,-116,6.17
1377,20:56:38.862,-190,3.01
1378,20:56:38.862,-241,-2.43
1379,20:56:38.910,-265,-7.7
1380,20:56:38.910,-269,-9.37
1381,20:56:38.945,-257,-8.42
1382,20:56:38.945,-238,-6.62
1383,20:56:38.993,-214,-4.71
1384,20:56:38.993,-189,-3.08
1385,20:56:39.027,-168,-1.37
1386,20:56:39.027,-147,0.11
1387,20:56:39.076,-130,1.38
1388,20:56:39.076,-116,2.2
1389,20:56:39.109,-101,2.99
1390,20:56:39.109,-88,3.79
1391,20:56:39.144,-78,4.87
1392,20:56:39.144,-71,5.71
1393,20:56:39.178,-72,6.82
1394,20:56:39.211,-75,8.23
1395,20:56:39.211,-80,11.07
1396,20:56:39.244,-83,13.24
1397,20:56:39.244,-83,11.68
1398,20:56:39.282,-82,7.66
1399,20:56:39.282,-79,4.39
1400,20:56:39.316,-75,2.5
1401,20:56:39.361,-71,1.55
1402,20:56:39.361,-66,0.4
1403,20:56:39.361,-62,-2.46
1404,20:56:39.410,-59,-14.92
1405,20:56:39.410,-56,65.36
1406,20:56:39.445,-55,87.45
1407,20:56:39.445,-55,34.16
1408,20:56:39.478,-55,-16.65
1409,20:56:39.511,-56,-31.5
1410,20:56:39.511,-58,-29.05
1411,20:56:39.560,-59,-24.65
1412,20:56:39.560,-61,-18.09
1413,20:56:39.560,-61,-9.0
1414,20:56:39.594,-64,2.22
1415,20:56:39.642,-80,9.02
1416,20:56:39.642,-137,10.15
1417,20:56:39.642,-210,6.04
1418,20:56:39.678,-256,-1.16
1419,20:56:39.711,-274,-7.54
1420,20:56:39.711,-272,-9.41
1421,20:56:39.744,-257,-9.66
1422,20:56:39.744,-234,-9.76
1423,20:56:39.778,-208,-8.61
1424,20:56:39.811,-184,-6.35
1425,20:56:39.811,-160,-3.27
1426,20:56:39.860,-141,-0.45
1427,20:56:39.860,-126,2.54
1428,20:56:39.909,-112,5.2
1429,20:56:39.909,-97,7.95
1430,20:56:39.909,-83,9.59
1431,20:56:39.944,-72,10.1
1432,20:56:39.944,-68,10.07
1433,20:56:39.978,-69,9.83
1434,20:56:40.012,-71,9.66
1435,20:56:40.012,-74,9.9
1436,20:56:40.058,-77,10.76
1437,20:56:40.058,-78,9.79
1438,20:56:40.093,-77,7.3
1439,20:56:40.093,-74,5.91
1440,20:56:40.128,-71,4.04
1441,20:56:40.128,-65,2.68
1442,20:56:40.176,-59,2.15
1443,20:56:40.176,-56,1.83
1444,20:56:40.211,-53,-4.88
1445,20:56:40.211,-51,12.63
1446,20:56:40.260,-50,89.47
1447,20:56:40.260,-50,50.64
1448,20:56:40.260,-50,3.81
1449,20:56:40.295,-52,-26.5
1450,20:56:40.330,-54,-30.08
1451,20:56:40.330,-55,-26.82
1452,20:56:40.366,-56,-22.28
1453,20:56:40.366,-56,-14.97
1454,20:56:40.427,-57,-2.94
1455,20:56:40.427,-61,4.02
1456,20:56:40.427,-90,6.29
1457,20:56:40.461,-163,3.5
1458,20:56:40.461,-228,-1.75
1459,20:56:40.508,-261,-5.76
1460,20:56:40.508,-270,-7.75
1461,20:56:40.542,-262,-7.85
1462,20:56:40.542,-241,-6.44
1463,20:56:40.590,-214,-5.1
1464,20:56:40.590,-187,-3.85
1465,20:56:40.637,-160,-1.8
1466,20:56:40.637,-138,0.48
1467,20:56:40.682,-121,2.11
1468,20:56:40.682,-107,3.1
1469,20:56:40.682,-95,3.69
1470,20:56:40.730,-82,4.84
1471,20:56:40.730,-70,5.71
1472,20:56:40.778,-64,6.32
1473,20:56:40.778,-63,6.74
1474,20:56:40.778,-68,8.81
1475,20:56:40.826,-74,12.18
1476,20:56:40.826,-82,12.5
1477,20:56:40.860,-86,9.39
1478,20:56:40.860,-87,6.97
1479,20:56:40.900,-85,5.84
1480,20:56:40.900,-81,5.23
1481,20:56:40.947,-77,5.16
1482,20:56:40.947,-72,4.46
1483,20:56:40.993,-67,-3.16
1484,20:56:40.993,-65,41.67
1485,20:56:41.040,-64,99.4
1486,20:56:41.040,-62,46.94
1487,20:56:41.040,-63,-2.86
1488,20:56:41.087,-63,-23.47
1489,20:56:41.087,-64,-24.61
1490,20:56:41.125,-66,-22.02
1491,20:56:41.125,-66,-18.24
1492,20:56:41.158,-67,-11.48
1493,20:56:41.158,-69,-2.25
1494,20:56:41.195,-80,5.0
1495,20:56:41.243,-125,6.14
1496,20:56:41.243,-199,2.84
1497,20:56:41.243,-248,-3.03
1498,20:56:41.277,-271,-8.54
1499,20:56:41.327,-271,-9.29
1500,20:56:41.327,-256,-7.7
1501,20:56:41.327,-234,-6.42
1502,20:56:41.376,-210,-4.68
1503,20:56:41.376,-186,-2.79
1504,20:56:41.376,-163,-1.5
1505,20:56:41.410,-146,-0.38
1506,20:56:41.460,-131,0.34
1507,20:56:41.460,-117,1.34
1508,20:56:41.460,-102,3.14
1509,20:56:41.494,-88,4.65
1510,20:56:41.528,-77,5.71
1511,20:56:41.528,-73,6.69
1512,20:56:41.561,-73,8.19
1513,20:56:41.561,-77,11.76
1514,20:56:41.594,-85,13.44
1515,20:56:41.628,-90,10.39
1516,20:56:41.628,-91,7.44
1517,20:56:41.677,-90,4.39
1518,20:56:41.677,-85,2.56
1519,20:56:41.677,-79,1.6
1520,20:56:41.711,-73,1.09
1521,20:56:41.760,-68,-4.89
1522,20:56:41.760,-63,-7.27
1523,20:56:41.760,-59,59.68
1524,20:56:41.794,-58,71.36
1525,20:56:41.843,-57,22.77
1526,20:56:41.843,-57,-24.46
1527,20:56:41.843,-57,-34.24
1528,20:56:41.893,-57,-31.5
1529,20:56:41.893,-57,-26.95
1530,20:56:41.928,-58,-18.28
1531,20:56:41.928,-58,-4.33
1532,20:56:41.962,-65,6.5
1533,20:56:41.962,-98,11.27
1534,20:56:42.010,-170,9.02
1535,20:56:42.010,-229,3.0
1536,20:56:42.044,-258,-3.6
1537,20:56:42.044,-264,-7.58
1538,20:56:42.092,-255,-8.27
1539,20:56:42.092,-238,-8.53
1540,20:56:42.142,-214,-7.28
1541,20:56:42.142,-191,-6.05
1542,20:56:42.142,-169,-4.59
1543,20:56:42.177,-149,-3.19
1544,20:56:42.177,-133,-2.21
1545,20:56:42.227,-120,-1.57
1546,20:56:42.227,-106,-0.12
1547,20:56:42.261,-92,1.07
1548,20:56:42.261,-78,1.92
1549,20:56:42.295,-69,2.76
1550,20:56:42.343,-68,3.35
1551,20:56:42.343,-71,3.99
1552,20:56:42.343,-74,6.82
1553,20:56:42.378,-78,9.61
1554,20:56:42.378,-81,8.23
1555,20:56:42.427,-81,7.12
1556,20:56:42.427,-80,7.08
1557,20:56:42.459,-76,7.06
1558,20:56:42.459,-69,7.05
1559,20:56:42.500,-65,7.04
1560,20:56:42.500,-60,5.76
1561,20:56:42.560,-56,-0.77
1562,20:56:42.560,-54,67.77
1563,20:56:42.560,-53,95.25
1564,20:56:42.594,-52,32.34
1565,20:56:42.628,-54,-21.4
1566,20:56:42.628,-55,-33.99
1567,20:56:42.676,-54,-32.64
1568,20:56:42.676,-54,-30.11
1569,20:56:42.676,-54,-24.7
1570,20:56:42.711,-53,-14.6
