,min,max,mean,med,std,label
0,0.8,1.0,0.9,0.9,0.14142135623730948,AF
1,0.9,1.0,0.95,0.95,0.07071067811865474,AF
2,-100.0,-100.0,-100.0,-100.0,-100.0,AF
3,0.7,0.7,0.7,0.7,0.0,AF
4,-100.0,-100.0,-100.0,-100.0,-100.0,AF
5,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
6,0.6,0.8,0.7,0.7,0.14142135623730953,AF
7,-100.0,-100.0,-100.0,-100.0,-100.0,AF
8,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
9,0.7,0.7,0.7,0.7,0.0,AF
10,-100.0,-100.0,-100.0,-100.0,-100.0,AF
11,-100.0,-100.0,-100.0,-100.0,-100.0,AF
12,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
13,-100.0,-100.0,-100.0,-100.0,-100.0,AF
14,-100.0,-100.0,-100.0,-100.0,-100.0,AF
15,-100.0,-100.0,-100.0,-100.0,-100.0,AF
16,-100.0,-100.0,-100.0,-100.0,-100.0,AF
17,-100.0,-100.0,-100.0,-100.0,-100.0,AF
18,0.6,0.8,0.7,0.7,0.14142135623730953,AF
19,0.7,1.1,0.9,0.9,0.2828427124746191,AF
20,-100.0,-100.0,-100.0,-100.0,-100.0,AF
21,-100.0,-100.0,-100.0,-100.0,-100.0,AF
22,-100.0,-100.0,-100.0,-100.0,-100.0,AF
23,0.8,0.8,0.8,0.8,0.0,AF
24,0.6,1.0,0.8,0.8,0.282842712474619,AF
25,-100.0,-100.0,-100.0,-100.0,-100.0,AF
26,-100.0,-100.0,-100.0,-100.0,-100.0,AF
27,-100.0,-100.0,-100.0,-100.0,-100.0,AF
28,0.7,0.8,0.75,0.75,0.07071067811865482,AF
29,0.7,0.7,0.7,0.7,0.0,AF
30,-100.0,-100.0,-100.0,-100.0,-100.0,AF
31,-100.0,-100.0,-100.0,-100.0,-100.0,AF
32,-100.0,-100.0,-100.0,-100.0,-100.0,AF
33,-100.0,-100.0,-100.0,-100.0,-100.0,AF
34,-100.0,-100.0,-100.0,-100.0,-100.0,AF
35,-100.0,-100.0,-100.0,-100.0,-100.0,AF
36,0.6,0.9,0.75,0.75,0.21213203435596428,AF
37,0.7,1.1,0.9,0.9,0.2828427124746191,AF
38,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
39,-100.0,-100.0,-100.0,-100.0,-100.0,AF
40,-100.0,-100.0,-100.0,-100.0,-100.0,AF
41,0.7,1.0,0.85,0.85,0.21213203435596428,AF
42,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
43,0.7,0.8,0.75,0.75,0.07071067811865482,AF
44,0.7,0.9,0.8,0.8,0.14142135623730953,AF
45,0.6,0.9,0.75,0.75,0.21213203435596428,AF
46,0.8,1.1,0.9500000000000001,0.9500000000000001,0.21213203435596428,AF
47,-100.0,-100.0,-100.0,-100.0,-100.0,AF
48,0.6,0.8,0.7,0.7,0.14142135623730953,AF
49,-100.0,-100.0,-100.0,-100.0,-100.0,AF
50,0.6,0.8,0.7,0.7,0.14142135623730953,AF
51,-100.0,-100.0,-100.0,-100.0,-100.0,AF
52,0.7,0.7,0.7,0.7,0.0,AF
53,-100.0,-100.0,-100.0,-100.0,-100.0,AF
54,-100.0,-100.0,-100.0,-100.0,-100.0,AF
55,0.7,1.0,0.85,0.85,0.21213203435596428,AF
56,0.6,0.6,0.6,0.6,0.0,AF
57,-100.0,-100.0,-100.0,-100.0,-100.0,AF
58,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
59,0.6,1.2,0.8999999999999999,0.8999999999999999,0.42426406871192845,AF
60,0.7,0.7,0.7,0.7,0.0,AF
61,-100.0,-100.0,-100.0,-100.0,-100.0,AF
62,0.6,0.8,0.7,0.7,0.14142135623730953,AF
63,0.6,0.9,0.75,0.75,0.21213203435596428,AF
64,-100.0,-100.0,-100.0,-100.0,-100.0,AF
65,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF
66,-100.0,-100.0,-100.0,-100.0,-100.0,AF
67,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
68,-100.0,-100.0,-100.0,-100.0,-100.0,AF
69,-100.0,-100.0,-100.0,-100.0,-100.0,AF
70,0.7,0.7,0.7,0.7,0.0,AF
71,0.7,0.8,0.75,0.75,0.07071067811865482,AF
72,-100.0,-100.0,-100.0,-100.0,-100.0,AF
73,-100.0,-100.0,-100.0,-100.0,-100.0,AF
74,0.7,0.9,0.8,0.8,0.14142135623730953,AF
75,0.7,1.1,0.9,0.9,0.2828427124746191,AF
76,0.7,0.9,0.8,0.8,0.14142135623730953,AF
