,min,max,mean,med,std,label
0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
1,0.7,0.9,0.8,0.8,0.14142135623730953,AF
2,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
3,-100.0,-100.0,-100.0,-100.0,-100.0,AF
4,-100.0,-100.0,-100.0,-100.0,-100.0,AF
5,-100.0,-100.0,-100.0,-100.0,-100.0,AF
6,0.7,0.8,0.75,0.75,0.07071067811865482,AF
7,-100.0,-100.0,-100.0,-100.0,-100.0,AF
8,0.7,0.7,0.7,0.7,0.0,AF
9,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
10,-100.0,-100.0,-100.0,-100.0,-100.0,AF
11,0.7,0.7,0.7,0.7,0.0,AF
12,-100.0,-100.0,-100.0,-100.0,-100.0,AF
13,0.6,0.8,0.7,0.7,0.14142135623730953,AF
14,-100.0,-100.0,-100.0,-100.0,-100.0,AF
15,0.6,0.8,0.7,0.7,0.14142135623730953,AF
16,-100.0,-100.0,-100.0,-100.0,-100.0,AF
17,0.7,0.7,0.7,0.7,0.0,AF
18,0.8,0.8,0.8,0.8,0.0,AF
19,-100.0,-100.0,-100.0,-100.0,-100.0,AF
20,0.7,0.8,0.75,0.75,0.07071067811865482,AF
21,0.7,0.7,0.7,0.7,0.0,AF
22,-100.0,-100.0,-100.0,-100.0,-100.0,AF
23,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
24,-100.0,-100.0,-100.0,-100.0,-100.0,AF
25,0.7,0.7,0.7,0.7,0.0,AF
26,0.7,0.8,0.75,0.75,0.07071067811865482,AF
27,0.6,0.9,0.75,0.75,0.21213203435596428,AF
28,0.8,1.0,0.9,0.9,0.14142135623730948,AF
29,-100.0,-100.0,-100.0,-100.0,-100.0,AF
30,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
31,0.6,0.8,0.7,0.7,0.14142135623730953,AF
32,0.7,0.7,0.7,0.7,0.0,AF
33,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
34,0.7,0.7,0.7,0.7,0.0,AF
35,-100.0,-100.0,-100.0,-100.0,-100.0,AF
36,0.7,0.7,0.7,0.7,0.0,AF
