,min,max,mean,med,std,label
0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1,0.7,0.8,0.75,0.75,0.07071067811865482,AF
2,-100.0,-100.0,-100.0,-100.0,-100.0,AF
3,-100.0,-100.0,-100.0,-100.0,-100.0,AF
4,0.6,0.8,0.7,0.7,0.14142135623730953,AF
5,0.7,0.8,0.75,0.75,0.07071067811865482,AF
6,-100.0,-100.0,-100.0,-100.0,-100.0,AF
7,-100.0,-100.0,-100.0,-100.0,-100.0,AF
8,-100.0,-100.0,-100.0,-100.0,-100.0,AF
9,-100.0,-100.0,-100.0,-100.0,-100.0,AF
10,-100.0,-100.0,-100.0,-100.0,-100.0,AF
11,-100.0,-100.0,-100.0,-100.0,-100.0,AF
12,-100.0,-100.0,-100.0,-100.0,-100.0,AF
13,-100.0,-100.0,-100.0,-100.0,-100.0,AF
14,0.7,0.7,0.7,0.7,0.0,AF
15,-100.0,-100.0,-100.0,-100.0,-100.0,AF
16,0.8,0.8,0.8,0.8,0.0,AF
17,-100.0,-100.0,-100.0,-100.0,-100.0,AF
18,-100.0,-100.0,-100.0,-100.0,-100.0,AF
19,-100.0,-100.0,-100.0,-100.0,-100.0,AF
20,0.6,0.8,0.7,0.7,0.14142135623730953,AF
21,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
22,0.7,0.7,0.7,0.7,0.0,AF
23,-100.0,-100.0,-100.0,-100.0,-100.0,AF
24,-100.0,-100.0,-100.0,-100.0,-100.0,AF
25,-100.0,-100.0,-100.0,-100.0,-100.0,AF
26,-100.0,-100.0,-100.0,-100.0,-100.0,AF
27,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
28,-100.0,-100.0,-100.0,-100.0,-100.0,AF
29,-100.0,-100.0,-100.0,-100.0,-100.0,AF
30,0.7,0.8,0.75,0.75,0.07071067811865482,AF
31,-100.0,-100.0,-100.0,-100.0,-100.0,AF
32,-100.0,-100.0,-100.0,-100.0,-100.0,AF
33,-100.0,-100.0,-100.0,-100.0,-100.0,AF
34,-100.0,-100.0,-100.0,-100.0,-100.0,AF
35,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF
36,-100.0,-100.0,-100.0,-100.0,-100.0,AF
37,-100.0,-100.0,-100.0,-100.0,-100.0,AF
38,-100.0,-100.0,-100.0,-100.0,-100.0,AF
39,-100.0,-100.0,-100.0,-100.0,-100.0,AF
40,0.6,0.8,0.7,0.7,0.14142135623730953,AF
41,0.8,0.8,0.8,0.8,0.0,AF
42,-100.0,-100.0,-100.0,-100.0,-100.0,AF
43,-100.0,-100.0,-100.0,-100.0,-100.0,AF
44,-100.0,-100.0,-100.0,-100.0,-100.0,AF
45,-100.0,-100.0,-100.0,-100.0,-100.0,AF
46,0.8,0.8,0.8,0.8,0.0,AF
47,-100.0,-100.0,-100.0,-100.0,-100.0,AF
48,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
49,0.6,1.0,0.8,0.8,0.282842712474619,AF
50,-100.0,-100.0,-100.0,-100.0,-100.0,AF
51,-100.0,-100.0,-100.0,-100.0,-100.0,AF
52,-100.0,-100.0,-100.0,-100.0,-100.0,AF
53,-100.0,-100.0,-100.0,-100.0,-100.0,AF
54,0.6,0.9,0.75,0.75,0.21213203435596428,AF
55,0.7,1.0,0.85,0.85,0.21213203435596428,AF
56,-100.0,-100.0,-100.0,-100.0,-100.0,AF
57,-100.0,-100.0,-100.0,-100.0,-100.0,AF
58,-100.0,-100.0,-100.0,-100.0,-100.0,AF
59,0.8,1.0,0.9,0.9,0.14142135623730948,AF
60,0.7,0.9,0.8,0.8,0.14142135623730953,AF
61,-100.0,-100.0,-100.0,-100.0,-100.0,AF
62,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
63,0.9,1.0,0.95,0.95,0.07071067811865474,AF
64,0.7,0.7,0.7,0.7,0.0,AF
65,0.7,1.1,0.9,0.9,0.2828427124746191,AF
66,-100.0,-100.0,-100.0,-100.0,-100.0,AF
67,0.6,0.8,0.7,0.7,0.14142135623730953,AF
68,-100.0,-100.0,-100.0,-100.0,-100.0,AF
69,-100.0,-100.0,-100.0,-100.0,-100.0,AF
70,0.6,0.8,0.7,0.7,0.14142135623730953,AF
71,-100.0,-100.0,-100.0,-100.0,-100.0,AF
72,-100.0,-100.0,-100.0,-100.0,-100.0,AF
73,0.6,1.0,0.8,0.8,0.282842712474619,AF
74,-100.0,-100.0,-100.0,-100.0,-100.0,AF
75,-100.0,-100.0,-100.0,-100.0,-100.0,AF
76,0.7,0.8,0.75,0.75,0.07071067811865482,AF
77,-100.0,-100.0,-100.0,-100.0,-100.0,AF
78,-100.0,-100.0,-100.0,-100.0,-100.0,AF
79,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
80,-100.0,-100.0,-100.0,-100.0,-100.0,AF
81,-100.0,-100.0,-100.0,-100.0,-100.0,AF
82,-100.0,-100.0,-100.0,-100.0,-100.0,AF
83,-100.0,-100.0,-100.0,-100.0,-100.0,AF
84,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
85,0.7,0.8,0.75,0.75,0.07071067811865482,AF
86,0.7,0.8,0.75,0.75,0.07071067811865482,AF
87,0.8,1.0,0.9,0.9,0.14142135623730948,AF
88,-100.0,-100.0,-100.0,-100.0,-100.0,AF
89,-100.0,-100.0,-100.0,-100.0,-100.0,AF
90,0.7,0.9,0.8,0.8,0.14142135623730953,AF
91,-100.0,-100.0,-100.0,-100.0,-100.0,AF
92,-100.0,-100.0,-100.0,-100.0,-100.0,AF
93,-100.0,-100.0,-100.0,-100.0,-100.0,AF
94,-100.0,-100.0,-100.0,-100.0,-100.0,AF
95,-100.0,-100.0,-100.0,-100.0,-100.0,AF
96,0.7,0.8,0.75,0.75,0.07071067811865482,AF
97,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
98,0.6,0.6,0.6,0.6,0.0,AF
99,0.6,0.6,0.6,0.6,0.0,AF
100,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
101,0.6,0.9,0.75,0.75,0.21213203435596428,AF
102,-100.0,-100.0,-100.0,-100.0,-100.0,AF
103,0.6,0.8,0.7,0.7,0.14142135623730953,AF
104,-100.0,-100.0,-100.0,-100.0,-100.0,AF
105,-100.0,-100.0,-100.0,-100.0,-100.0,AF
106,-100.0,-100.0,-100.0,-100.0,-100.0,AF
107,0.7,1.0,0.85,0.85,0.21213203435596428,AF
108,0.7,0.8,0.75,0.75,0.07071067811865482,AF
109,-100.0,-100.0,-100.0,-100.0,-100.0,AF
110,-100.0,-100.0,-100.0,-100.0,-100.0,AF
111,0.7,0.9,0.8,0.8,0.14142135623730953,AF
112,0.7,1.0,0.85,0.85,0.21213203435596428,AF
113,-100.0,-100.0,-100.0,-100.0,-100.0,AF
114,0.6,0.9,0.75,0.75,0.21213203435596428,AF
115,-100.0,-100.0,-100.0,-100.0,-100.0,AF
116,0.8,0.8,0.8,0.8,0.0,AF
117,0.6,0.6,0.6,0.6,0.0,AF
118,-100.0,-100.0,-100.0,-100.0,-100.0,AF
119,-100.0,-100.0,-100.0,-100.0,-100.0,AF
120,-100.0,-100.0,-100.0,-100.0,-100.0,AF
121,0.6,0.8,0.7,0.7,0.14142135623730953,AF
122,-100.0,-100.0,-100.0,-100.0,-100.0,AF
123,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
124,0.6,0.9,0.75,0.75,0.21213203435596428,AF
125,-100.0,-100.0,-100.0,-100.0,-100.0,AF
126,-100.0,-100.0,-100.0,-100.0,-100.0,AF
127,-100.0,-100.0,-100.0,-100.0,-100.0,AF
128,-100.0,-100.0,-100.0,-100.0,-100.0,AF
129,-100.0,-100.0,-100.0,-100.0,-100.0,AF
130,-100.0,-100.0,-100.0,-100.0,-100.0,AF
131,-100.0,-100.0,-100.0,-100.0,-100.0,AF
132,-100.0,-100.0,-100.0,-100.0,-100.0,AF
133,0.7,0.9,0.8,0.8,0.14142135623730953,AF
134,-100.0,-100.0,-100.0,-100.0,-100.0,AF
135,-100.0,-100.0,-100.0,-100.0,-100.0,AF
136,-100.0,-100.0,-100.0,-100.0,-100.0,AF
137,0.7,1.2,0.95,0.95,0.3535533905932738,AF
138,0.7,0.7,0.7,0.7,0.0,AF
139,0.6,0.8,0.7,0.7,0.14142135623730953,AF
