,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
943,44.0,0.325531532368997,1.0764900642067865,0.587278768956538,0.424770064179129,0.3052780160279008,PVC,44.0,44.0,0.104,0.344,0.2586666666666666,0.328,0.1341839533376973,PVC,43,43,-10.635736126313567,PVC
944,45.0,0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC,45.0,45.0,0.7,1.6,1.125,1.05,0.276457178290909,PVC,44,44,-9.76891095784728,PVC
945,46.0,0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.0084811939013681,PVC,46.0,46.0,0.256,0.792,0.6272,0.776,0.2353278564046339,PVC,45,45,-8.909048545091416,PVC
946,47.0,0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.0973321140695611,PVC,47.0,47.0,0.5,1.5,0.8909090909090909,0.9,0.2879393875611513,PVC,46,46,-9.064342633289924,PVC
947,48.0,-0.0616111197819568,0.1224201600370129,0.0581582910101405,0.0972343838041789,0.0747389844655921,PVC,48.0,48.0,0.144,0.296,0.2319999999999999,0.256,0.0787908624143688,PVC,47,47,-8.95563881990297,PVC
948,49.0,-0.402012955657833,0.1595280857680565,-0.0361179545255242,0.0855613585009548,0.2282875092108808,PVC,49.0,49.0,0.06,0.276,0.1448,0.152,0.0890572849350349,PVC,48,48,-9.44764761962557,PVC
949,50.0,-0.6882971796251038,0.0021302029407657,-0.2385684114830092,-0.0903136089193417,0.2805441899841622,PVC,50.0,50.0,0.8,1.4,1.0777777777777775,1.0,0.2333333333333333,PVC,49,49,-9.473809928363035,PVC
950,51.0,-0.7745865120144704,-0.1165860524889463,-0.3458670908214662,-0.2038409840024645,0.2674501273885123,PVC,51.0,51.0,0.256,0.792,0.524,0.492,0.2287916082377148,PVC,50,50,-9.824663869045809,PVC
951,52.0,-0.8827935762314735,-0.1549242076216608,-0.4086548020177589,-0.2518464288377315,0.295812956100779,PVC,52.0,52.0,-31839.066,1.6,-4547.731714285714,0.7,12034.347257735497,PVC,51,51,-7.888371944588063,PVC
952,53.0,-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC,53.0,53.0,0.18,0.528,0.354,0.354,0.2460731598529185,PVC,52,52,-9.22759257660761,PVC
953,54.0,-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.2488723111298717,PVC,54.0,54.0,0.216,0.632,0.424,0.424,0.2941564209736038,PVC,53,53,-10.510500864339132,PVC
954,55.0,-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC,55.0,55.0,0.784,0.792,0.786,0.784,0.004,PVC,54,54,-9.47702126291106,PVC
955,56.0,-0.2779932653368914,2.855906737552212,0.8141687078736793,0.1347890873021174,1.2740509415418042,PVC,56.0,56.0,0.6,1.6,1.125,1.2000000000000002,0.3195979617313871,PVC,55,55,-10.017986857878302,PVC
956,57.0,0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC,57.0,57.0,0.6,1.5,0.94,0.9,0.3204163957519444,PVC,56,56,-9.75844758927371,PVC
