,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
218,31.0,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,218.0,218.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,218,218,-7.046723470538446,AF
219,32.0,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,219.0,219.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,219,219,-7.006444739941282,AF
220,33.0,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF,220.0,220.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,220,220,-7.202062279798392,AF
221,34.0,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF,221.0,221.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,221,221,-6.784259200618308,AF
222,35.0,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF,222.0,222.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,222,222,-7.62813355162956,AF
223,36.0,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF,223.0,223.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,223,223,-7.116986105517986,AF
224,37.0,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N,224.0,224.0,0.7,0.7,0.7,0.7,0.0,AF,224,224,-7.292962822084236,AF
225,38.0,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF,225.0,225.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,225,225,-7.580458448158638,AF
226,39.0,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF,226.0,226.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,226,226,-7.333774908082367,AF
227,40.0,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,AF,227.0,227.0,0.7,0.7,0.7,0.7,0.0,AF,227,227,-7.323024000178833,AF
228,41.0,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF,228.0,228.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,228,228,-7.621300302279786,AF
229,42.0,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,229.0,229.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,229,229,-7.047408017492502,AF
230,43.0,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,230.0,230.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,230,230,-7.577039761983893,AF
231,44.0,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF,231.0,231.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,231,231,-6.95976826887696,AF
232,45.0,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF,232.0,232.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,232,232,-6.850060770643893,AF
233,46.0,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF,233.0,233.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,233,233,-6.919777062830122,AF
234,47.0,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF,234.0,234.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,234,234,-6.691125358805555,AF
235,48.0,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF,235.0,235.0,0.8,0.8,0.8,0.8,0.0,AF,235,235,-7.227171636904856,AF
236,49.0,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N,236.0,236.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,236,236,-7.4465717655672,AF
237,50.0,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF,237.0,237.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,237,237,-7.272169101600787,AF
238,51.0,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF,238.0,238.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,238,238,-6.553959973554705,AF
239,52.0,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF,239.0,239.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,239,239,-6.643585111017962,AF
240,53.0,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF,240.0,240.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,240,240,-7.44751022971868,AF
241,54.0,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N,241.0,241.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,241,241,-7.090072919411528,AF
242,55.0,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF,242.0,242.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,242,242,-7.720486443109855,AF
243,56.0,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF,243.0,243.0,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119284,AF,243,243,-6.933430583710639,AF
244,57.0,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N,244.0,244.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,244,244,-6.51007563042517,AF
245,58.0,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF,245.0,245.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,245,245,-7.241867282349788,AF
246,59.0,-188.584479793182,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF,246.0,246.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,246,246,-6.795714629943334,AF
247,60.0,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF,247.0,247.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,247,247,-6.7951041366126645,AF
248,61.0,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF,248.0,248.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,248,248,-6.5496633290536606,AF
249,62.0,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N,249.0,249.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,249,249,-6.770287258717564,AF
250,63.0,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF,250.0,250.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,250,250,-6.72975301176256,AF
251,64.0,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF,251.0,251.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,251,251,-6.9797816188834645,AF
252,65.0,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF,252.0,252.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,252,252,-6.478619689199811,AF
253,66.0,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N,253.0,253.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,253,253,-6.911212315328808,AF
254,67.0,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF,254.0,254.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,254,254,-7.252616203972116,AF
255,68.0,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF,255.0,255.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,255,255,-6.738426114572428,AF
256,69.0,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF,256.0,256.0,0.884,0.898,0.891,0.891,0.0098994949366116,AF,256,256,-6.947145237883427,AF
257,70.0,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF,257.0,257.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,257,257,-7.017927519272082,AF
258,71.0,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF,258.0,258.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,258,258,-7.053596689545514,AF
259,72.0,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF,259.0,259.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,259,259,-7.08503298854617,AF
260,73.0,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N,260.0,260.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,260,260,-6.895513903827918,AF
261,74.0,-337.8177736941487,-191.98728331128652,-286.9901046099695,-318.71540146517515,59.299292560391,AF,261.0,261.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,261,261,-7.365700047077778,AF
262,75.0,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF,262.0,262.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,262,262,-7.305763958264028,AF
263,76.0,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF,263.0,263.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,263,263,-7.275711475455377,AF
264,0.0,-269.6338478282061,-102.31725905125386,-160.6517219240825,-124.4365449534384,68.01349103632259,AF,264.0,264.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,264,264,-6.941661219687711,AF
265,1.0,-284.6322666611695,-74.2468220443567,-147.57849406416526,-102.221562025015,85.50546874671895,AF,265.0,265.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,265,265,-6.914427846695845,AF
266,2.0,-613.3100717530856,143.92093786485114,-119.97829216490852,43.5115879950875,307.7939975437138,N,266.0,266.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,266,266,-7.316563870394139,AF
267,3.0,-342.148121686272,-305.5327040082624,-318.3135889616227,-310.39294047131915,14.876486256223302,AF,267.0,267.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,267,267,-6.925929683139419,AF
268,4.0,-243.3178725169482,-206.55234940855087,-219.3784008360182,-211.47972361372933,14.937425881414352,AF,268.0,268.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,268,268,-6.987417903758318,AF
269,5.0,-389.94005304177455,8.322473320101606,-130.46617845291712,-44.27574223899429,161.90709032728398,AF,269.0,269.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,269,269,-6.918120102500119,AF
270,6.0,-273.76311700434087,-153.20616867654948,-195.21663193395588,-169.41346945166595,48.97994184685029,AF,270.0,270.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,270,270,-6.955016359321782,AF
271,7.0,-351.73383577981065,-52.899640007727726,-157.03804389100037,-93.16812964142878,121.3975516261122,AF,271.0,271.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,271,271,-7.072708647766943,AF
272,8.0,-264.8555727097394,-162.58554684811864,-198.2239333780269,-176.61801851037117,41.51806399005223,AF,272.0,272.0,0.7,0.7,0.7,0.7,0.0,AF,272,272,-7.0837613705059415,AF
273,9.0,-325.2476585826301,-84.63381027217417,-168.52550564374238,-117.22107519080107,97.7221982444082,AF,273.0,273.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,273,273,-6.475179797807634,AF
274,10.0,-299.0994064349987,-151.52205120196683,-202.9918628990389,-170.52847006226705,60.039907546342526,AF,274.0,274.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,274,274,-6.567354968906638,AF
275,11.0,-323.0474367303613,-80.96820123434857,-165.37143905259268,-113.81769296568189,98.31174067737064,AF,275.0,275.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,275,275,-6.46947238414098,AF
276,12.0,-361.2358265042213,-92.73015856978247,-186.30816250494144,-127.49960306713024,109.22761683310756,AF,276.0,276.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,276,276,-6.652993258939599,AF
277,13.0,-281.47537239047944,-150.1633381574478,-195.9248346714632,-167.4438361518396,53.38843685852416,AF,277.0,277.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,277,277,-7.261483464294452,AF
278,14.0,-197.6230120740802,-150.23520302046387,-166.76392407529468,-156.8980695861689,19.22025455458032,AF,278.0,278.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,278,278,-6.82174830470932,AF
279,15.0,-288.77792879042624,-37.07516854028503,-124.85343391982016,-70.90364393934776,102.25622131908536,AF,279.0,279.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,279,279,-7.579219936178243,AF
280,16.0,-485.2623565197696,21.39982865415661,-155.1832058079058,-44.68150189795987,206.05787814710536,AF,280.0,280.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,280,280,-7.032497523542236,AF
281,17.0,-299.3072943599116,-214.56896885747005,-244.11413155015487,-225.81317150604528,34.44325827479658,AF,281.0,281.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,281,281,-6.83225338259572,AF
282,18.0,-274.2659554097422,-139.53584090224024,-186.50664083582367,-157.53172702865126,54.74865809606791,AF,282.0,282.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,282,282,-6.724747186382882,AF
283,19.0,-282.7481787625802,-94.38325379769972,-160.03705583296602,-119.33708146991076,76.56549103447824,AF,283.0,283.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,283,283,-7.09003994371355,AF
284,20.0,-293.19681142103667,-88.87522597642554,-160.09529846145398,-115.9346080968122,83.05162584878109,AF,284.0,284.0,0.7,0.7,0.7,0.7,0.0,AF,284,284,-7.094362244380928,AF
285,21.0,-282.5639179811309,-98.16187723384228,-162.4354671052379,-122.64912679984164,74.94914673931342,AF,285.0,285.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,285,285,-7.2710716484257,AF
286,22.0,-317.61057109726664,-72.55730520052363,-158.0138614250058,-105.83518547249264,99.51678415402743,AF,286.0,286.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,286,286,-7.03367116181279,AF
287,23.0,-312.0437338857648,-125.4011475819038,-190.5245360455397,-149.4596877212636,75.97057350648257,AF,287.0,287.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,287,287,-7.315201240995978,AF
288,24.0,-241.9823034914148,-154.7243777478916,-185.1552595487956,-166.01301479596054,35.497075534491174,AF,288.0,288.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,288,288,-7.376563823424224,AF
289,25.0,-196.8346299334665,-115.26976331129944,-143.70459532569558,-126.36434309783743,33.12453649584465,AF,289.0,289.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,289,289,-7.101406153390437,AF
290,26.0,-254.4212749303146,-41.66951182596613,-115.82464153851508,-69.87006157940354,86.4760682916181,AF,290.0,290.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,290,290,-7.023007041524216,AF
291,27.0,-393.03337767719927,-16.27706127098082,-147.6918316980912,-67.48198597323385,152.99547285475902,AF,291.0,291.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,291,291,-6.973718446209793,AF
292,28.0,-601.9640861847653,-28.65973734348716,-228.4759605103895,-102.8220393114998,233.2255136227092,AF,292.0,292.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF,292,292,-7.54579699134813,AF
293,29.0,-332.8287904059595,-277.9015499860046,-313.7232642844494,-325.84172659587966,22.3641543509448,AF,293.0,293.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,293,293,-7.060245499122768,AF
294,30.0,-273.66480510454176,-144.92344923753814,-189.8210982121502,-162.38869037308734,52.28415744182088,AF,294.0,294.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,294,294,-7.260371078674799,AF
295,31.0,-245.92588308315567,-149.68367625262502,-183.2282786325009,-162.52660928255585,39.10512297829355,AF,295.0,295.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,295,295,-7.211732315292269,AF
296,32.0,-248.3072746742816,-94.99253342749157,-148.41960203725822,-115.24114605822392,62.32602755141929,AF,296.0,296.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,296,296,,AF
297,33.0,-365.7902694117204,-57.2518731829974,-164.7642985471864,-98.50175819936692,125.37399988153156,AF,297.0,297.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,297,297,-7.569082886012079,AF
298,34.0,-262.5763141959967,-154.6382787494807,-192.25514813061773,-169.17721964577146,43.85031749518739,AF,298.0,298.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,298,298,-6.719252849180164,AF
299,35.0,-470.091867005636,27.27712376413828,-146.0304349923079,-39.51540503988669,202.0738074964221,AF,299.0,299.0,0.7,1.1,0.9,0.9,0.2828427124746191,AF,299,299,-7.279690438059618,AF
300,36.0,-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.295303900874756,AF,300.0,300.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,300,300,-6.981349180769763,AF
301,37.0,-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF,301.0,301.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,301,301,-7.027798082087787,AF
302,38.0,-240.64311321605624,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF,302.0,302.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,302,302,-7.730476335718665,AF
303,39.0,-588.9666238754393,97.80011101309763,-141.54951704491353,4.697482753016962,278.9231607207348,N,303.0,303.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,303,303,-7.176172878117544,AF
304,40.0,-428.05334519959257,-248.48451835395417,-311.05777581491986,-271.7261191821732,73.15323689461661,AF,304.0,304.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,304,304,-6.256836142691428,AF
305,41.0,-259.6733887015568,-242.26412550470675,-248.33869761998287,-244.8230894779146,7.0528087396782455,AF,305.0,305.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,305,305,-7.4728037386538,AF
306,42.0,-342.66411155471667,-68.87738939326651,-164.3026759410543,-106.10390562151086,111.18410912700344,AF,306.0,306.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,306,306,-6.826353002115179,AF
307,43.0,-232.9223151953917,-183.85047717664293,-200.96256552129773,-190.6185599139191,19.91521480366933,AF,307.0,307.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,307,307,-6.47889923396521,AF
308,44.0,-448.852856341344,-54.214940603150175,-191.7128232116693,-105.03749388407624,160.5680954119172,AF,308.0,308.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,308,308,-7.474303203897198,AF
309,45.0,-274.320913221574,-187.9839012480468,-218.07974469142,-199.62374584592743,35.0774933128031,AF,309.0,309.0,0.9,0.9,0.9,0.9,0.0,AF,309,309,-6.917305504195204,AF
310,46.0,-299.079199906512,-53.74856471178074,-139.25922673420993,-85.79792847377044,99.77701090849388,AF,310.0,310.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,310,310,-6.9562801418157685,AF
