,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
43,43.0,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,43.0,43.0,0.7,0.7,0.7,0.7,0.0,AF,43,43,-7.336792240091096,AF
44,44.0,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF,44.0,44.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,44,44,-8.181967309204786,AF
45,45.0,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF,45.0,45.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,45,45,-6.782190253672997,AF
46,46.0,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF,46.0,46.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,46,46,-6.595180666489688,AF
47,47.0,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF,47.0,47.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,47,47,-7.380435830384555,AF
48,48.0,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF,48.0,48.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,48,48,-7.619042654184027,AF
49,49.0,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N,49.0,49.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,49,49,-7.50477401280037,AF
50,50.0,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF,50.0,50.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,50,50,-7.405998301897017,AF
51,51.0,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF,51.0,51.0,0.6,0.6,0.6,0.6,0.0,AF,51,51,-8.001197264382155,AF
52,52.0,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF,52.0,52.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,52,52,-6.994782299609873,AF
53,53.0,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF,53.0,53.0,0.8,0.8,0.8,0.8,0.0,AF,53,53,-7.804901989773001,AF
54,54.0,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N,54.0,54.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,54,54,-6.694144366925189,AF
55,55.0,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF,55.0,55.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,55,55,-7.41050929020219,AF
56,56.0,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF,56.0,56.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,56,56,-7.877405425882446,AF
57,57.0,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N,57.0,57.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,57,57,-7.503805265316252,AF
58,58.0,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF,58.0,58.0,0.7,0.7,0.7,0.7,0.0,AF,58,58,-7.4996258723987905,AF
59,59.0,-188.584479793182,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF,59.0,59.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,59,59,-7.473447138576989,AF
60,60.0,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF,60.0,60.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,60,60,-7.519073139872709,AF
61,61.0,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF,61.0,61.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,61,61,,AF
62,62.0,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N,62.0,62.0,0.7,0.7,0.7,0.7,0.0,AF,62,62,-6.652493827005809,AF
63,63.0,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF,63.0,63.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,63,63,-6.8725929948124165,AF
64,64.0,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF,64.0,64.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,64,64,-6.715418793192327,AF
65,65.0,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF,65.0,65.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,65,65,-7.376602175176507,AF
66,66.0,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N,66.0,66.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,66,66,-7.417135897166053,AF
67,67.0,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF,67.0,67.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,67,67,-6.770206245906863,AF
68,68.0,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF,68.0,68.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,68,68,-7.608002525399933,AF
69,69.0,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF,69.0,69.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,69,69,-7.347628027238397,AF
70,70.0,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF,70.0,70.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,70,70,-7.195329620859447,AF
71,71.0,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF,71.0,71.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,71,71,-7.20691041331141,AF
72,72.0,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF,72.0,72.0,0.7,0.7,0.7,0.7,0.0,AF,72,72,-6.412188249164623,AF
73,73.0,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N,73.0,73.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,73,73,-6.567350581366616,AF
74,74.0,-337.8177736941487,-191.98728331128652,-286.9901046099695,-318.71540146517515,59.299292560391,AF,74.0,74.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,74,74,-6.955119803263895,AF
75,75.0,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF,75.0,75.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,75,75,-6.896842474718729,AF
76,76.0,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF,76.0,76.0,0.7,0.7,0.7,0.7,0.0,AF,76,76,-6.992815335959937,AF
77,0.0,-293.53462853652337,-121.31457913624844,-181.33595451909292,-144.18400893747847,69.99532868331076,AF,77.0,77.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,77,77,-6.146530575784311,AF
78,1.0,-280.9491532871753,-106.40701091688447,-167.25673143800233,-129.67933153770423,70.93176750981456,AF,78.0,78.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,78,78,-6.590976872373108,AF
79,2.0,-291.42795550157587,-83.95950501770899,-156.27879847129327,-111.47603000702664,84.3288380410707,AF,79.0,79.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,79,79,-8.152537014878261,AF
80,3.0,-497.6202534456493,54.65175516558522,-137.80164130039594,-18.98617590048101,224.44053945354443,AF,80.0,80.0,0.8,0.8,0.8,0.8,0.0,AF,80,80,-7.45801772638064,AF
81,4.0,-400.59940657952734,-173.3263892041999,-252.566134455769,-203.2121086968259,92.40256518427996,AF,81.0,81.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,81,81,-7.818106409676206,AF
82,5.0,-322.4387034206548,-194.6132487674219,-239.16787169447016,-211.57686603738125,51.9542218734002,AF,82.0,82.0,0.7,0.7,0.7,0.7,0.0,AF,82,82,-7.053088046983647,AF
83,6.0,-347.9048893689258,-115.68260773764388,-196.5950343951061,-146.69820803408967,94.36498319410865,AF,83.0,83.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,83,83,-7.14752343164437,AF
84,7.0,-282.6503888605398,-140.80403204233892,-190.2540817277384,-159.66589286689268,57.65051283929918,AF,84.0,84.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,84,84,-7.048661377755719,AF
85,8.0,-280.8195441238023,-98.1186749617826,-161.8043923495778,-122.35038796255137,74.26152102877124,AF,85.0,85.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,85,85,-6.615469845004981,AF
86,9.0,-277.4044365258201,-93.21274948365246,-157.42760808891128,-117.50571109389458,74.88037981714932,AF,86.0,86.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,86,86,-7.987888660060988,AF
87,10.0,-278.3472327578902,-89.21000911092777,-155.12914858700185,-114.34304888870186,76.87164911203521,AF,87.0,87.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,87,87,-7.102932024189352,AF
88,11.0,-463.9076046995214,2.248718349671804,-160.21023509222638,-59.18678433226578,189.51636858154552,AF,88.0,88.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,88,88,-7.497457133397384,AF
89,12.0,-359.66669073272124,-170.89939441651376,-236.72141394044044,-195.87628965846645,76.73107458474367,AF,89.0,89.0,0.7,0.7,0.7,0.7,0.0,AF,89,89,-7.129004152036619,AF
90,13.0,-322.1997264284056,-149.47203798432815,-209.7044859985724,-172.36576910170615,70.20884382674423,AF,90.0,90.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,90,90,-6.889601519053423,AF
91,14.0,-337.06054701039994,-97.38765703015385,-180.8957536711664,-128.98615414838295,97.44073275419592,AF,91.0,91.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,91,91,-6.862134281688487,AF
92,15.0,-303.4882780367459,-125.70165928069012,-187.69745852429912,-149.30757258295563,72.2570468058177,AF,92.0,92.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,92,92,-7.660396812570116,AF
93,16.0,-287.413733323316,-111.66968873104494,-172.9506217007701,-134.99335486325216,71.42984010670519,AF,93.0,93.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,93,93,-7.505431852478415,AF
94,17.0,-297.3446032692468,-88.8199615537183,-161.49919400781462,-116.43713133112576,84.76142325099424,AF,94.0,94.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,94,94,-7.150628565662661,AF
95,18.0,-299.73913536828616,-84.46299251130044,-159.48975604681812,-113.01678321393172,87.50360091301606,AF,95.0,95.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,95,95,-7.228336220443323,AF
96,19.0,-388.1331385703624,-47.90665996217083,-166.50887749638306,-93.612647506955,138.22273426024907,AF,96.0,96.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,96,96,-7.081278512381846,AF
97,20.0,-407.1878615038354,-113.9939034362062,-216.19664188037612,-152.52871332202886,119.20652317999289,AF,97.0,97.0,0.8,0.8,0.8,0.8,0.0,AF,97,97,-7.810505974111758,AF
98,21.0,-347.00074946222014,-155.27025437093184,-222.13003301537023,-180.62640467063136,77.93940591899191,AF,98.0,98.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,98,98,-6.155735632056287,AF
99,22.0,-338.2906511202638,-141.47225964127324,-210.09087222822865,-167.37004374585229,80.01781778250508,AF,99.0,99.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,99,99,-6.6117271772453154,AF
100,23.0,-297.549941949292,-139.60420512034108,-194.67010998232792,-160.48016115705929,64.20654815324697,AF,100.0,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,100,100,-6.200893703572307,AF
101,24.0,-285.5524059322438,-108.23951232992128,-170.042719157167,-131.84551122253404,72.06086296127555,AF,101.0,101.0,0.749,0.966,0.8574999999999999,0.8574999999999999,0.1534421715174808,AF,101,101,-7.403383397742742,AF
102,25.0,-267.14303138727155,-106.8810334691228,-162.74480957115102,-128.09369406492686,65.14328292529369,AF,102.0,102.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,102,102,-7.051997109883908,AF
103,26.0,-322.4702460181672,-61.28037633402565,-152.33008061861833,-96.24631769296278,106.1274456914722,AF,103.0,103.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,103,103,-7.634089692542631,AF
104,27.0,-379.14072672850784,-65.69626379145821,-174.96517960793977,-106.73789354963893,127.46023983477852,AF,104.0,104.0,0.765,1.081,0.923,0.923,0.2234457428549489,AF,104,104,-6.13797246191883,AF
105,28.0,-319.05566259388365,-154.72197757525558,-212.0057845749716,-176.43256517891118,66.80240461480865,AF,105.0,105.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,105,105,-7.12191016519106,AF
106,29.0,-303.5781603223339,-118.65431979891704,-183.13215375751912,-143.2319582074745,75.15851029582286,AF,106.0,106.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,106,106,-6.949075220706103,AF
107,30.0,-283.0081782790781,-120.79383992324688,-177.33278162512872,-142.42540124192567,65.92007991542613,AF,107.0,107.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,107,107,-6.698378555471885,AF
108,31.0,-276.6926047127544,-101.194740997423,-162.3761861868491,-124.40207920154012,71.33708887312307,AF,108.0,108.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,108,108,-6.828043585189951,AF
109,32.0,-293.6848163716716,-83.94271716801072,-157.03946254638169,-111.84325472542692,85.2411360002404,AF,109.0,109.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,109,109,-6.514335196048821,AF
110,33.0,-390.5401662035514,22.302495667089573,-121.616369470335,-33.76621777594196,167.65831429433987,AF,110.0,110.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,110,110,-6.603155251495441,AF
111,34.0,-526.112584115234,-40.64861477242473,-209.8451432447769,-104.03328921635708,197.4282671485577,AF,111.0,111.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,111,111,-7.112057571475012,AF
112,35.0,-331.11831058105645,-217.3439973060841,-291.4781071002912,-316.33568641562067,46.280571712254535,AF,112.0,112.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,112,112,-7.063900948031775,AF
113,36.0,-186.26194806364,-138.6676245647891,-155.25193680317122,-145.1028007996892,19.332365200802872,AF,113.0,113.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,113,113,-5.791889799800478,AF
114,37.0,-209.92070583330545,-63.09795180323229,-114.28525712042588,-82.7178602095312,59.66191323745765,AF,114.0,114.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,114,114,-7.10920996330943,AF
115,38.0,-559.9895490396389,160.57825234166634,-90.51092474821333,63.94236383844799,292.77452202494175,N,115.0,115.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,115,115,-7.199969740934916,AF
116,39.0,-437.1059068168496,-179.34051647748777,-269.1638961818656,-212.42339797491263,104.8911926208848,AF,116.0,116.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,116,116,-7.169060461554714,AF
117,40.0,-265.29414765497364,-218.66741348407828,-249.06122364316244,-259.3122704044064,18.98854781737085,AF,117.0,117.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,117,117,-7.078080165399019,AF
118,41.0,-221.4720104896648,-110.02786153329198,-148.8773238370299,-125.06080255650956,45.27139229621544,AF,118.0,118.0,0.7,0.7,0.7,0.7,0.0,AF,118,118,-7.206164478984097,AF
119,42.0,-220.10528758667056,-76.75563742125665,-126.71850041199836,-95.74286093987376,58.26820628820772,AF,119.0,119.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,119,119,-7.4749832980766655,AF
120,43.0,-614.6387208396267,194.862245027506,-87.25080488071352,87.02632634356091,328.98764996934494,N,120.0,120.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,120,120,-5.725371155136644,AF
121,44.0,-319.25297262027544,-137.98956964265977,-201.17822828274228,-162.03558984336115,73.67332818151908,AF,121.0,121.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,121,121,-7.273747523561986,AF
122,45.0,-296.5000518681562,-127.54952558667163,-186.4439596388114,-149.98374729633787,68.66738131142284,AF,122.0,122.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,122,122,-7.831341034466845,AF
123,46.0,-388.9156983253823,-36.300608182895054,-159.19537116290897,-83.45493417236395,143.28326496065532,AF,123.0,123.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,123,123,-7.423654756845955,AF
124,47.0,-344.5955241122516,-146.596730344724,-215.64236937017,-172.68706872753742,80.49122000159595,AF,124.0,124.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,124,124,-7.445612572137869,AF
125,48.0,-305.8606207751052,-150.07619349461348,-204.35681220330216,-170.69207958719107,63.32585057446335,AF,125.0,125.0,0.7,0.7,0.7,0.7,0.0,AF,125,125,-7.015153408952579,AF
126,49.0,-322.80837820667176,-116.14434047843656,-188.20955449472427,-143.8740513348502,83.961060988778,AF,126.0,126.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,126,126,-7.28958717455277,AF
127,50.0,-362.1032431941391,-79.89233901209302,-178.23473558844293,-116.78972147693544,114.76748901090906,AF,127.0,127.0,0.797,1.003,0.8999999999999999,0.8999999999999999,0.1456639969244286,AF,127,127,-6.664808237874294,AF
128,51.0,-311.06578785094763,-139.48272884136782,-199.29877406933343,-162.02137431400712,69.76412834455671,AF,128.0,128.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,128,128,-8.066682410863043,AF
129,52.0,-312.7636870414896,-115.63771093640364,-184.354342727798,-142.06409868305997,80.09122678631192,AF,129.0,129.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,129,129,-6.946819960075988,AF
130,53.0,-359.4562257111451,-65.94481549377178,-168.24580249042447,-104.25908400372772,119.37004409301254,AF,130.0,130.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,130,130,-6.503302656262374,AF
